PIVlab, ASCII chart output - 13-Mar-2024
FRAME: 44, filenames: A:[44]2 vortices tapados mismo sentido clase 4.mp4 & B:[45]2 vortices tapados mismo sentido clase 4.mp4, conversion factor xy (px -> m): 0.00030272, conversion factor uv (px/frame -> m/s): 0.0090842
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.1262357086,0.237637952,0.008048358373,-0.0006454443792,1,1.004747868,0.008074197918,0.47156775,0,1.127699614,0.8020592928,-4.585067272
0.1262357086,0.2424815297,0.01321269572,-0.001445825095,1,0.6492421031,0.01329156663,-0.1974422187,0,0.6216483712,0.1211261004,-6.244855881
0.1262357086,0.2473251075,0.01420401502,-0.002188454848,1,0.02274987102,0.01437161677,-0.3509842753,0,-0.03145745769,0.03939914703,-8.758857727
0.1262357086,0.2521686852,0.01317051984,-0.003336677561,1,-0.2508160472,0.01358661149,-0.3509642482,0,-0.1097810194,0.1226727068,-14.21645069
0.1262357086,0.257012248,0.01245743781,-0.004482548684,1,-0.4270111322,0.01323937252,-0.4013845921,0,0.00652693212,-0.07929775119,-19.79020691
0.1262357086,0.2618558407,0.01113387197,-0.004896730185,1,-0.5112057328,0.01216310263,-0.06841311604,0,0.02091453969,0.049385041,-23.74012375
0.1262357086,0.2666994035,0.01008267421,-0.005053113215,1,-0.4171721637,0.0112780435,0.1622813046,0,0.1137066185,0.1285452247,-26.6185627
0.1262357086,0.2715429962,0.00966401305,-0.004733326845,1,-0.1915133595,0.01076092664,0.09724023193,0,0.1113635972,0.1295269132,-26.09510231
0.1262357086,0.276386559,0.009694462642,-0.005209496245,1,-0.1186350659,0.01100551896,-0.2577317357,0,0.1977669001,0.1244240701,-28.25217247
0.1262357086,0.2812301517,0.0100472942,-0.006584328134,1,-0.1556652784,0.0120125562,-0.4493407011,0,0.2226105928,-0.07704520226,-33.23816681
0.1262357086,0.2860737145,0.0100187175,-0.007012738381,1,-0.2247611731,0.01222919486,-0.3512633145,0,0.03320540488,-0.3179492652,-34.99062347
0.1262357086,0.2909172773,0.00911948178,-0.006745686755,1,-0.1935068965,0.01134324633,-0.3405643106,0,-0.2072649598,-0.225422129,-36.49035645
0.1262357086,0.29576087,0.008077547885,-0.007570438553,1,-0.1505407393,0.0110706063,-0.4551359117,0,-0.2947820723,0.08364501595,-43.1438446
0.1262357086,0.3006044328,0.006962526124,-0.009355314076,1,-0.2337529957,0.01166184712,-0.3122409284,0,-0.2439957857,0.1921069771,-53.34218979
0.1262357086,0.3054480255,0.005763534456,-0.01001328696,1,-0.05673778057,0.01155353896,-0.01227319241,0,-0.471150279,0.1585184485,-60.07575607
0.1262357086,0.3102915883,0.004405659158,-0.0101825567,1,0.1045843065,0.01109478716,0.03506450355,0,-0.9445880055,0.5113108158,-66.60344696
0.1262357086,0.315135181,0.001694911392,-0.01232002303,1,-0.196688503,0.01243606396,0.06089371443,0,-0.941398859,1.031927586,-82.16677856
0.1262357086,0.3199787438,-0.001106755575,-0.01488583442,1,-0.4953999221,0.01492692158,0.3182247579,0,-0.2907550633,0.8713436127,-94.25208282
0.1262357086,0.3248223364,-0.002112891525,-0.01499909721,1,0.008727153763,0.01514718495,0.5146820545,0,-0.03178134561,-0.07813473046,-98.01837158
