PIVlab, ASCII chart output - 13-Mar-2024
FRAME: 51, filenames: A:[51]2 vortices tapados mismo sentido clase 4.mp4 & B:[52]2 vortices tapados mismo sentido clase 4.mp4, conversion factor xy (px -> m): 0.00030272, conversion factor uv (px/frame -> m/s): 0.0090842
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.1262357086,0.237637952,0.008361252025,-0.003456328996,1,0.3265653253,0.009047471918,0.0344954282,0,0.395465672,0.3580001593,-22.45895576
0.1262357086,0.2424815297,0.01010985859,-0.00423978921,1,0.3384265304,0.01096289419,0.05785818398,0,0.2277694941,0.4555783868,-22.75180054
0.1262357086,0.2473251075,0.01110366639,-0.005382717587,1,0.1542871445,0.01233957242,-0.01622532308,0,0.1377886981,0.4663085341,-25.86268997
0.1262357086,0.2521686852,0.01152455062,-0.006576979533,1,-0.09209574759,0.01326921023,0.02115378529,0,0.1328506768,0.2650007308,-29.71309853
0.1262357086,0.257012248,0.0113010658,-0.006563807372,1,-0.2416529953,0.01306895725,-0.02117168158,0,0.05428164452,0.1230426505,-30.14858055
0.1262357086,0.2618558407,0.01061700284,-0.007275492884,1,-0.4234487116,0.01287064701,-0.06884530932,0,0.03602337837,0.2358166873,-34.42159653
0.1262357086,0.2666994035,0.009424541146,-0.008039461449,1,-0.4912067354,0.012387692,0.006211638451,0,0.05991044641,0.1451246291,-40.46533203
0.1262357086,0.2715429962,0.008527985774,-0.007948328741,1,-0.293487668,0.01165772136,0.08715829998,0,0.151768744,0.05977167934,-42.98509598
0.1262357086,0.276386559,0.008738114499,-0.007906812243,1,-0.07139267772,0.0117844101,0.08821721375,0,0.3197767437,-0.04341585934,-42.14083481
0.1262357086,0.2812301517,0.009731053375,-0.007310753688,1,0.06964346766,0.0121712992,-0.1564896405,0,0.08145448565,-0.2318234742,-36.91683578
0.1262357086,0.2860737145,0.009469969198,-0.007541927043,1,-0.08083480597,0.012106237,-0.2760744691,0,-0.2697113454,-0.1092798263,-38.53397751
0.1262357086,0.2909172773,0.008033161052,-0.008118634112,1,-0.03059774637,0.01142120361,-0.2195805013,0,-0.3689060211,0.03061032295,-45.30319595
0.1262357086,0.29576087,0.007534941658,-0.008753745817,1,0.1232861951,0.01155003905,-0.3204677403,0,-0.2423266768,0.1012264714,-49.27919006
0.1262357086,0.3006044328,0.007456579246,-0.0101611428,1,-0.09055243433,0.01260354649,-0.4020595551,0,-0.2800975442,0.0860696733,-53.72756195
0.1262357086,0.3054480255,0.005739669781,-0.01111803763,1,-0.247650221,0.01251217723,-0.01140500605,0,-0.5111510158,0.3720278144,-62.69502258
0.1262357086,0.3102915883,0.00378126651,-0.01201832946,1,-0.2085513771,0.01259913575,0.3620431423,0,-0.4067706168,0.8300517797,-72.5351181
0.1262357086,0.315135181,0.002759309951,-0.01338487398,1,-0.1722947508,0.0136663327,-0.1038073599,0,-0.1426043361,0.6875402927,-78.35157776
0.1262357086,0.3199787438,0.002256028354,-0.01585128345,1,-0.7362924814,0.01601102203,-0.4388531148,0,0.2976518869,-0.04225200415,-81.89980316
0.1262357086,0.3248223364,0.0006347200251,-0.01530584227,1,-0.8502882719,0.0153189972,-0.3074731827,0,-0.329885751,-0.5389143229,-87.62535858
0.1262357086,0.3296658993,-0.003460236127,-0.01473028027,1,-0.9669963121,0.01513123885,0.1857093573,0,-0.6429886818,-0.3292552829,-103.2194672
0.1262357086,0.3345094621,-0.007163343485,-0.01281157881,1,-0.506675899,0.01467821654,0.610870719,0,-0.3264852762,-0.2057096213,-119.2108841
0.1262357086,0.3393530548,-0.007495717146,-0.01077510975,1,0.3595411181,0.01312588155,0.09101901948,0,0.1670664549,-0.4810653329,-124.8244553
0.1262357086,0.3441966176,-0.004612678662,-0.01004064362,1,0.9297538996,0.01104949415,-2.684037924,0,1.49656713,-1.549369574,-114.6740799
0.1262357086,0.3490402102,0.004256357905,-0.01627096348,1,0.02546787262,0.01681846753,-6.49229908,0,3.636704922,-3.919696569,-75.34037018
0.1310792714,0.237637952,0.009311790578,-0.003289467422,1,0.4356095195,0.00987572968,-0.1069704145,0,0.4073620439,0.3960911632,-19.45619202
0.1310792714,0.2424815297,0.01135328971,-0.00450777635,1,0.3047008812,0.01221545041,-0.04046726227,2.295435905,0.2902888358,0.3999521732,-21.65534592
0.1310792714,0.2473251075,0.01219366957,-0.005422673188,1,0.04331323504,0.01334507298,-0.01826287806,0,0.1351219267,0.2964698076,-23.97529602
0.1310792714,0.2521686852,0.01221755426,-0.006032208446,1,-0.1564148813,0.01362556964,0.05471029505,3.988033295,0.02306395769,0.1423409283,-26.277071
0.1310792714,0.257012248,0.01154777501,-0.005847118329,1,-0.1867510229,0.01294372045,0.07737211883,4.380434036,-0.06021171808,0.1043239981,-26.85499001
0.1310792714,0.2618558407,0.011021371,-0.006162751932,1,-0.2628047466,0.01262735669,-0.02499455959,6.66361618,-0.09988798201,0.1520765722,-29.2123394
0.1310792714,0.2666994035,0.009791044518,-0.006704776082,1,-0.3367825449,0.01186670084,-0.01787184551,8.809258461,-0.1045344248,0.1281489581,-34.4028244
0.1310792714,0.2715429962,0.008883818053,-0.006870015059,1,-0.2048615962,0.01123028621,0.0435754396,5.509894371,0.009875372052,0.09616245329,-37.71542358
0.1310792714,0.276386559,0.008846613578,-0.006959485356,1,-0.1064325422,0.01125597674,-0.03733617812,1.330501795,0.08719590306,0.0477527678,-38.19155121
0.1310792714,0.2812301517,0.008790643886,-0.007282149978,1,-0.02929402888,0.01141512673,-0.2355126441,0,-0.03468517959,-0.02082435042,-39.63827515
