PIVlab, ASCII chart output - 13-Mar-2024
FRAME: 75, filenames: A:[75]2 vortices tapados mismo sentido clase 4.mp4 & B:[76]2 vortices tapados mismo sentido clase 4.mp4, conversion factor xy (px -> m): 0.00030272, conversion factor uv (px/frame -> m/s): 0.0090842
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.1262357086,0.237637952,0.004849729594,-0.007851992734,1,0.4831693172,0.009228957817,0.5583129525,0,0.3843394518,0.8863858581,-58.29873276
0.1262357086,0.2424815297,0.006950652692,-0.008646516129,1,0.3088963032,0.01109386329,0.3027588129,0,0.452426374,0.5118510723,-51.20533752
0.1262357086,0.2473251075,0.008537255228,-0.00886474736,1,0.2413613647,0.01230725273,-0.01935880631,0,0.196694985,0.1636729836,-46.07813644
0.1262357086,0.2521686852,0.009072412737,-0.009533044882,1,-0.02407155186,0.01316007599,-0.1798415184,0,0.1000362635,0.01214139909,-46.41823196
0.1262357086,0.257012248,0.008905195631,-0.00979463011,1,-0.2668450773,0.01323772222,-0.04390802979,0,0.1153127551,-0.05261176825,-47.72315216
0.1262357086,0.2618558407,0.008338454179,-0.009490887634,1,-0.3207541704,0.0126335565,0.04434060305,0,-0.003750935197,0.01446799748,-48.69827652
0.1262357086,0.2666994035,0.007333429996,-0.009649939835,1,-0.2897900939,0.01212025341,0.1164346561,0,-0.05856050551,0.1038966551,-52.76713943
0.1262357086,0.2715429962,0.006651191041,-0.009430158883,1,-0.1165700182,0.0115397675,0.181546241,0,-0.1166111603,0.06153397635,-54.80427933
0.1262357086,0.276386559,0.006203998812,-0.009068651125,1,-0.02879589796,0.01098772231,0.1225304753,0,-0.206215784,0.2073422521,-55.6233902
0.1262357086,0.2812301517,0.005512893666,-0.009840951301,1,-0.04150585458,0.01127990801,0.07559211552,0,-0.144791618,0.3997244835,-60.74248505
0.1262357086,0.2860737145,0.005301652476,-0.01063861139,1,-0.0003076940775,0.01188644487,0.08955915272,0,-0.1232929826,0.375012219,-63.51105881
0.1262357086,0.2909172773,0.00491422601,-0.01122356113,1,-0.1318962425,0.01225226279,0.1782413423,0,-0.0538030602,0.3852656186,-66.35383606
0.1262357086,0.29576087,0.004402203485,-0.01164134964,1,-0.03435706347,0.01244589966,0.3025047481,0,0.06584798545,0.4003576934,-69.28577423
0.1262357086,0.3006044328,0.005066754762,-0.01169751957,1,0.1090252697,0.01274770498,0.0405394882,0,-0.06108796597,0.3129003048,-66.58026123
0.1262357086,0.3054480255,0.004634391516,-0.01296055038,1,0.06178490818,0.01376420911,-0.167203635,0,-0.4318937063,0.2704665363,-70.32413483
0.1262357086,0.3102915883,0.003274104092,-0.01381740905,1,0.07140418887,0.01420001965,-0.07001055777,0,-0.7151237726,0.3750129938,-76.66934204
0.1262357086,0.315135181,0.001516485703,-0.01511605643,1,-0.1211090684,0.015191935,0.005836427212,0,-0.5944351554,0.6588643193,-84.27109528
0.1262357086,0.3199787438,-0.0001916899928,-0.01698040031,1,-0.5740334988,0.01698148251,-0.1050758362,0,-0.05500462651,0.8496310711,-90.64677429
0.1262357086,0.3248223364,-0.001530309091,-0.01974025369,1,-1.098137975,0.01979948208,-0.5059403181,0,0.4179612696,0.4315264523,-94.43282318
0.1262357086,0.3296658993,-0.003486178583,-0.02152109332,1,-1.457919002,0.02180162631,-0.7335737348,0,0.545369029,-0.4754567742,-99.20134735
0.1262357086,0.3345094621,-0.005950302351,-0.02099045925,1,-1.600329638,0.02181755006,-0.3661946058,0,0.6893069744,-1.463148236,-105.8267899
0.1262357086,0.3393530548,-0.007898787968,-0.01620791294,1,-0.7600498199,0.0180301778,-0.06072252989,0,-0.03518241644,-1.970863342,-115.9818878
0.1262357086,0.3441966176,-0.009802071378,-0.0117385434,1,-0.2923828363,0.01529293973,1.764623761,0,-0.7733032703,-2.362926483,-129.8630066
0.1262357086,0.3490402102,-0.01306052133,0.003784197383,1,2.939302206,0.01359769702,3.572288275,0,-4.284770489,-2.837309599,163.8414154
0.1310792714,0.237637952,0.008348474279,-0.008091337048,1,0.1283425093,0.01162612438,0.3882791698,0,0.1090793088,0.473992914,-44.10390091
0.1310792714,0.2424815297,0.008923459798,-0.008298917674,1,0.01314630359,0.01218606438,0.1386451423,0,0.0979860872,0.3206557631,-42.92316818
0.1310792714,0.2473251075,0.00888675265,-0.008972919546,1,-0.04370658845,0.01262884215,-0.02894311398,1.20791316,-0.009390538558,0.1637997925,-45.27643204
