PIVlab, ASCII chart output - 13-Mar-2024
FRAME: 26, filenames: A:[26]2 vortices tapados mismo sentido clase 4.mp4 & B:[27]2 vortices tapados mismo sentido clase 4.mp4, conversion factor xy (px -> m): 0.00030272, conversion factor uv (px/frame -> m/s): 0.0090842
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.1262357086,0.237637952,0.01079614554,-0.01092259027,1,-0.5781310797,0.01535772532,-0.4064123333,0,-0.01694592834,-0.7894119024,-45.33356857
0.1262357086,0.2424815297,0.009354994632,-0.009995046072,1,0.04041194916,0.01369002834,-0.03112914599,0,-0.2758671343,-0.02764368989,-46.89450836
0.1262357086,0.2473251075,0.009655700065,-0.01093947235,1,0.1819800735,0.01459125057,-0.05932788551,0,0.02990659326,0.353662014,-48.56683731
0.1262357086,0.2521686852,0.01038128417,-0.01199539471,1,-0.02909328043,0.01586381346,-0.1381875575,0,0.3813586235,0.3622258604,-49.12580109
0.1262357086,0.257012248,0.01136192214,-0.01336325984,1,-0.3364366889,0.01754052378,-0.3317202628,0,0.5757638216,0.1761980355,-49.62761688
0.1262357086,0.2618558407,0.01154048368,-0.01445553638,1,-0.900878191,0.01849717088,-0.1807929426,0,0.6189197302,-0.2329992503,-51.39810944
0.1262357086,0.2666994035,0.009996234439,-0.01311039459,1,-0.8481565714,0.01648657583,0.02036168426,0,0.2040614188,-0.2609241605,-52.67570114
0.1262357086,0.2715429962,0.008420758881,-0.01309310645,1,-0.5312675238,0.01556722913,0.1920817196,0,-0.03675825894,-0.0791169405,-57.25312424
0.1262357086,0.276386559,0.007244957611,-0.01179682277,1,-0.3280896544,0.01384393126,0.4030845761,0,-0.020432055,-0.03698024154,-58.44404984
0.1262357086,0.2812301517,0.006732666865,-0.01096161827,1,-0.2540540695,0.01286413148,0.2391845286,0,-0.0879445225,0.2465005815,-58.44159698
0.1262357086,0.2860737145,0.005588460714,-0.01183225866,1,-0.3860016465,0.0130856121,0.2991298735,0,0.06879512966,0.5028262138,-64.71829987
0.1262357086,0.2909172773,0.005196257029,-0.0119482344,1,-0.1082016975,0.01302925125,0.2953596711,0,0.07071682811,0.3200762868,-66.49590302
0.1262357086,0.29576087,0.005406899843,-0.01195197552,1,0.08963400126,0.01311809011,0.1488987058,0,0.02876185253,0.1983815581,-65.65869904
