PIVlab, ASCII chart output - 13-Mar-2024
FRAME: 60, filenames: A:[60]2 vortices tapados mismo sentido clase 4.mp4 & B:[61]2 vortices tapados mismo sentido clase 4.mp4, conversion factor xy (px -> m): 0.00030272, conversion factor uv (px/frame -> m/s): 0.0090842
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.1262357086,0.237637952,0.003729594639,-0.004351748154,1,0.6854410768,0.005731281359,0.6473258734,0,0.5594475865,1.202718854,-49.40230942
0.1262357086,0.2424815297,0.006744452287,-0.005696792621,1,0.4321503341,0.008828423917,0.01735293865,0,0.3177434504,0.5429214239,-40.18655777
0.1262357086,0.2473251075,0.007361763623,-0.00689738011,1,0.02952157706,0.0100880824,0.009287104011,0,0.1347157359,0.2684226036,-43.1346817
0.1262357086,0.2521686852,0.007539948449,-0.006951935589,1,-0.1634559333,0.01025574096,-0.09177940339,0,0.1941924989,0.04380504042,-42.67647934
0.1262357086,0.257012248,0.00751063833,-0.00755409291,1,-0.2951434851,0.01065241825,-0.1892965436,0,0.1545528769,0.07196316123,-45.16527176
0.1262357086,0.2618558407,0.006858986802,-0.008217367344,1,-0.3560692668,0.01070377603,0.03505402803,0,0.1629328728,0.1601764113,-50.14845276
0.1262357086,0.2666994035,0.006575167179,-0.008160132915,1,-0.3019216657,0.01047953218,0.1158928871,0,0.252220273,0.2192456424,-51.1392746
0.1262357086,0.2715429962,0.006618254352,-0.008717964403,1,-0.3766509593,0.01094551012,-0.01935977861,0,0.1512554586,0.09227022529,-52.79600143
0.1262357086,0.276386559,0.005483446643,-0.008700821549,1,-0.2626722455,0.0102845747,0.2053738385,0,-0.003267064691,0.1619964689,-57.77997971
0.1262357086,0.2812301517,0.005330156535,-0.008507862687,1,-0.06641147286,0.01003963687,0.1181214154,0,0.008129516616,0.09298755229,-57.93295288
0.1262357086,0.2860737145,0.005201153457,-0.008579083718,1,0.02725263312,0.01003258023,-0.08707949519,0,-0.07911269367,-0.04858456179,-58.77325058
0.1262357086,0.2909172773,0.005078969058,-0.008694315329,1,0.1009759903,0.01006911322,-0.1384943426,0,-0.1933977306,0.04165247828,-59.70775986
0.1262357086,0.29576087,0.00475350162,-0.009451638907,1,-0.009276546538,0.0105796624,-0.2628547251,0,-0.1940184832,0.1712592244,-63.30086136
0.1262357086,0.3006044328,0.004094293807,-0.01079698,1,-0.1641037315,0.01154720876,-0.2132515013,0,-0.1517827958,0.316947788,-69.23291016
0.1262357086,0.3054480255,0.003223480657,-0.01201970037,1,-0.1609544754,0.01244443748,0.02031046152,0,-0.213672787,0.3685398996,-74.98750305
0.1262357086,0.3102915883,0.002279757522,-0.01248365641,1,-0.1878319383,0.01269011293,0.04914359748,0,-0.3371273279,0.1923153996,-79.65072632
0.1262357086,0.315135181,0.0006807995378,-0.01271316409,1,-0.1308563352,0.01273137983,0.0363596715,0,-0.4307919741,0.06659183651,-86.93469238
0.1262357086,0.3199787438,-0.0004406297521,-0.01263008825,1,-0.1048421711,0.01263777167,-0.2313217819,0,-0.5355939269,-0.097338669,-91.99808502
0.1262357086,0.3248223364,-0.002421202371,-0.01336212177,1,-0.42090258,0.01357970946,-0.5079354644,0,-0.5666792989,-0.1404284239,-100.2704926
0.1262357086,0.3296658993,-0.005224059336,-0.0144101372,1,-0.8337874413,0.0153278457,-0.6479742527,0,-0.3514814973,-0.2537785172,-109.9269333
0.1262357086,0.3345094621,-0.008162126876,-0.01527143363,1,-0.8838471174,0.01731580123,-0.2071799487,0,0.009683728218,-0.6702104807,-118.1231766
0.1262357086,0.3393530548,-0.009458137676,-0.01216741279,1,-0.7264344096,0.01541110966,0.0508569479,0,-0.6755101085,-0.8866097927,-127.8591156
0.1262357086,0.3441966176,-0.01495255437,-0.01073074061,1,-1.833934665,0.01840455644,2.470656157,0,-1.028612494,-2.116500139,-144.3347931
0.1262357086,0.3490402102,-0.02332310751,0.01005083509,1,1.280990601,0.02539658733,5.266160488,0,-4.73733139,-3.314898014,156.6869049
0.1310792714,0.237637952,0.008209998719,-0.004656876903,1,0.07612077892,0.009438781068,0.2315019071,0,-0.1209985167,0.7753082514,-29.56278038
0.1310792714,0.2424815297,0.008101314306,-0.005973861087,1,-0.008215431124,0.01006569993,-0.01619978249,0,-0.02805586159,0.3937752843,-36.40484238
0.1310792714,0.2473251075,0.008034315892,-0.006642622873,1,-0.143220365,0.0104247136,0.1445932239,0,0.003334246576,0.1677017957,-39.58330917
0.1310792714,0.2521686852,0.007423765026,-0.006085789297,1,-0.140772596,0.009599433281,0.1132011637,2.77041316,-0.02601209283,0.07653477043,-39.34391403
0.1310792714,0.257012248,0.007226482499,-0.006465026643,1,-0.07908385992,0.009696319699,-0.04973692819,0.4528982043,0.06009526178,0.1308461875,-41.81676483
0.1310792714,0.2618558407,0.007331792265,-0.006960457657,1,-0.1308834106,0.01010955777,0.06129378825,0,0.163982287,0.1341935396,-43.51170349
0.1310792714,0.2666994035,0.007386799436,-0.00681812223,1,-0.1943645179,0.01005244255,0.02506846189,6.050904274,0.08350333571,0.1239690632,-42.70745468
0.1310792714,0.2715429962,0.006794827525,-0.007439490408,1,-0.2522923946,0.01007550023,-0.1277115196,7.429343224,0.04301276058,0.1312863976,-47.59311676
0.1310792714,0.276386559,0.006373137236,-0.008072598837,1,-0.1766897142,0.01028512139,0.03648237139,5.980911255,-0.02015057206,0.2197870314,-51.70969391
0.1310792714,0.2812301517,0.005841416307,-0.008327340707,1,-0.1772991419,0.01017186046,0.03304510564,3.938862801,-0.132499218,0.190795958,-54.95132446
0.1310792714,0.2860737145,0.004872604739,-0.008836677298,1,-0.08569125831,0.01009104308,-0.08606483042,0,-0.1201442182,0.1368874609,-61.12735748
0.1310792714,0.2909172773,0.004844439216,-0.009407224134,1,0.03294457495,0.01058132574,-0.1107795537,0,-0.1033320874,0.108555451,-62.75288773
0.1310792714,0.29576087,0.004531677347,-0.009899043478,1,-0.006201244891,0.0108870184,-0.09516760707,0,-0.09682501107,0.1855994761,-65.40219879
0.1310792714,0.3006044328,0.004345423542,-0.01076714136,1,-0.06341447681,0.01161094476,-0.07345509529,0,-0.01224987395,0.3907325864,-68.02188873
