PIVlab, ASCII chart output - 13-Mar-2024
FRAME: 30, filenames: A:[30]2 vortices tapados sentido contrario clase4.mp4 & B:[31]2 vortices tapados sentido contrario clase4.mp4, conversion factor xy (px -> m): 0.00029756, conversion factor uv (px/frame -> m/s): 0.0089291
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.06337928027,0.170796752,-0.001396516454,0.00789550785,1,1.226791382,0.008018060587,-2.001924992,0,-2.103138447,1.479973912,100.0304337
0.06337928027,0.1755576432,-0.003482613247,-0.0003929629165,1,-0.2721686363,0.003504713066,-1.093960285,0,-0.2592050433,1.091651201,-173.5622253
0.06337928027,0.1803185195,-0.003926324658,-0.002509934595,1,-0.5293551683,0.004660021048,-0.2961244881,0,0.3722320795,0.2562235296,-147.4109344
0.06337928027,0.1850794107,-0.004230658058,-0.003022627672,1,-0.5788763165,0.005199494772,0.1734935939,0,0.4961817861,-0.08450169116,-144.45578
0.06337928027,0.189840287,-0.004320023581,-0.001281649107,1,-0.03452377021,0.0045061321,0.301697433,0,0.01789648645,-0.2869619727,-163.4756165
0.06337928027,0.1946011782,-0.004309818614,-0.0002200886956,1,0.238117218,0.004315434489,-0.1087407321,0,-0.3068630695,-0.02065171301,-177.0766296
0.06337928027,0.1993620694,-0.004647315014,-0.001701031346,1,-0.0887703523,0.004948842805,-0.2960264981,0,-0.1231941357,0.1850536168,-159.8961334
0.06337928027,0.2041229457,-0.005318956915,-0.002510455204,1,0.03124242276,0.005881639663,-0.1696935296,0,-0.09703020006,-0.01457669586,-154.7335052
0.06337928027,0.2088838369,-0.004960522987,-0.002439524513,1,0.288636893,0.005527935456,-0.1376751959,0,-0.1340917647,-0.2489109635,-153.8126068
0.06337928027,0.2136447132,-0.004583185539,-0.001980874687,1,0.3644109666,0.004992940463,-0.160261184,0,-0.2848397195,-0.2227451503,-156.6257782
0.06337928027,0.2184056044,-0.00458169356,-0.002142045647,1,0.2455531061,0.005057694856,-0.1548967808,0,-0.2179560065,-0.09980572015,-154.9428406
0.06337928027,0.2231664956,-0.004451798741,-0.002243157243,1,0.1023838744,0.004985004198,-0.1301084906,0,-0.2522939742,-0.1116326451,-153.2575378
0.06337928027,0.2279273719,-0.005295398179,-0.002230006969,1,0.1044810712,0.005745796021,-0.07066898048,0,-0.3993124068,-0.07407081127,-157.1629791
0.06337928027,0.2326882631,-0.00585545646,-0.002226961544,1,0.2801001966,0.006264641415,-0.1468635201,0,-0.3917284906,0.0144295916,-159.177063
0.06337928027,0.2374491394,-0.005826847628,-0.002997904783,1,0.2560546398,0.006552830338,-0.1521850973,0,-0.2463543415,0.09509368241,-152.7742462
0.06337928027,0.2422100306,-0.005809274502,-0.003404227085,1,0.1317228675,0.006733233575,-0.1664250344,0,-0.1172929779,0.06581763923,-149.6297607
0.06337928027,0.2469709069,-0.005758148618,-0.004103585146,1,0.07050526887,0.007070763037,-0.1294861287,0,-0.09961969405,-0.07342840731,-144.5241699
0.06337928027,0.251731813,-0.005947885104,-0.003671111772,1,0.1490021348,0.006989591755,0.004667732865,0,-0.1913370788,-0.1036931574,-148.3165741
