PIVlab, ASCII chart output - 13-Mar-2024
FRAME: 27, filenames: A:[27]2 vortices tapados sentido contrario clase4.mp4 & B:[28]2 vortices tapados sentido contrario clase4.mp4, conversion factor xy (px -> m): 0.00029756, conversion factor uv (px/frame -> m/s): 0.0089291
x [m],y [m],u [m/s],v [m/s],Vector type [-],vorticity [1/s],magnitude [m/s],divergence [1/s],dcev [1],simple shear [1/s],simple strain [1/s],vector direction [degrees]
0.06337928027,0.170796752,-0.005779030733,-0.001271310379,1,1.188896775,0.005917214323,1.032544255,0,1.035586953,1.58302176,-167.5933075
0.06337928027,0.1755576432,-0.0004837681772,-0.002581692068,1,0.9160209298,0.002626626287,-0.1984493881,0,0.7412363887,0.1137392968,-100.6132355
0.06337928027,0.1803185195,0.002110978588,-0.002757604467,1,0.3222917318,0.003472839249,-0.5684496164,0,0.1157049388,-0.5697249174,-52.56552124
0.06337928027,0.1850794107,0.001601482974,-0.002575620776,1,-0.1369563788,0.003032914596,-0.3966281116,0,-0.3953604698,-0.5052356124,-58.1272583
0.06337928027,0.189840287,-0.0004233200452,-0.002240536734,1,-0.1489124596,0.002280176384,-0.002056409605,0,-0.5786612034,-0.02419948205,-100.6991653
0.06337928027,0.1946011782,-0.001862410805,-0.002470200183,1,0.2219971418,0.003093616571,0.1771533191,0,-0.3285198808,0.4547033608,-127.0145264
0.06337928027,0.1993620694,-0.0009304631967,-0.003561922349,1,0.3236485124,0.003681447124,0.008647546172,0,0.04575195909,0.3121182919,-104.639946
0.06337928027,0.2041229457,-0.0001037380061,-0.003914989065,1,0.4016120136,0.003916363232,-0.1821043491,0,-0.1962338388,0.00687815249,-91.51784515
0.06337928027,0.2088838369,4.73184009e-05,-0.00446164608,1,0.3636401594,0.004461897071,-0.2439011186,0,-0.3664651215,-0.1751717031,-89.3923645
0.06337928027,0.2136447132,-0.0001171874319,-0.004242201801,1,0.342233479,0.004243819974,-0.177770108,0,-0.3716729283,-0.1971389949,-91.58234406
0.06337928027,0.2184056044,-9.28394511e-05,-0.004369433038,1,0.3101391196,0.004370419309,-0.2600314617,0,-0.2857346535,-0.175049603,-91.21720123
0.06337928027,0.2231664956,-1.000297289e-06,-0.004646791145,1,0.2957682908,0.004646791611,-0.3939443529,0,-0.3023037016,-0.245156914,-90.0123291
0.06337928027,0.2279273719,-0.0001239536505,-0.005077792797,1,0.1523995548,0.005079305731,-0.4900689423,0,-0.2948206663,-0.3411554992,-91.39836121
0.06337928027,0.2326882631,-0.0006790507468,-0.005355750676,1,0.01215429604,0.005398627371,-0.3902741075,0,-0.3074297905,-0.3505352139,-97.225914
0.06337928027,0.2374491394,-0.001529725851,-0.005266984925,1,-0.09347212315,0.005484632216,-0.1177610606,0,-0.2417813838,-0.2182396501,-106.1952362
0.06337928027,0.2422100306,-0.002275153762,-0.004877383821,1,0.01579854637,0.005381932482,0.02809920907,0,-0.2093299627,-0.1534833014,-115.0076523
0.06337928027,0.2469709069,-0.00245110644,-0.00440249173,1,0.01662223414,0.005038835108,-0.08244396001,0,-0.1260531843,-0.06948515028,-119.1070633
0.06337928027,0.251731813,-0.002796142595,-0.004939079285,1,-0.1379693002,0.005675642285,-0.1495804489,0,0.123401694,-0.06126030535,-119.5153351
0.06337928027,0.2564926744,-0.002520461101,-0.004822973628,1,-0.0005077645183,0.005441856105,-0.1802996099,0,0.08358816057,-0.3156757057,-117.5913239
0.06337928027,0.2612535655,-0.002400607103,-0.004294570535,1,-0.01918700337,0.004919984844,-0.1781763583,0,-0.08993051201,-0.3377348781,-119.2045975
0.06337928027,0.2660144567,-0.003039957723,-0.004063332919,1,-0.09412138164,0.005074644461,0.05791875347,0,-0.1950495988,-0.1725605875,-126.8017807
0.06337928027,0.2707753479,-0.003777318634,-0.003197283484,1,0.1001884043,0.004948813468,0.2278745323,0,-0.1015436053,0.06271331012,-139.7540131
0.06337928027,0.2755362093,-0.003046409693,-0.003277020762,1,0.06637893617,0.004474312998,0.08030948788,0,0.02388026938,0.04790317267,-132.9113922
0.06337928027,0.2802971005,-0.0033476057,-0.003043001052,1,0.05101196468,0.004523971584,0.03114575148,0,-0.05157402903,-0.2063780427,-137.7289124
0.06337928027,0.2850579917,-0.003049085615,-0.002146195853,1,0.1963923872,0.003728683339,-0.06418631226,0,-0.1118324399,-0.2833017409,-144.8589783
0.06337928027,0.2898188829,-0.002945024986,-0.001999816392,1,0.2624284625,0.003559836885,-0.07938116789,0,-0.124686949,-0.07190445065,-145.821579
0.06337928027,0.2945797741,-0.002393313218,-0.0021817917,1,0.2170401514,0.003238543402,-0.2132694274,0,0.01172351092,-0.07338313758,-137.6470795
0.06337928027,0.2993406355,-0.001855909475,-0.002665797714,1,0.02665113658,0.003248211462,-0.4643312991,0,-0.1731848419,0.01627326012,-124.8453674
0.06337928027,0.3041015267,-0.003090942046,-0.004469890613,1,-0.3434494734,0.00543450471,-0.07520101219,0,0.03613743186,0.223027885,-124.6639709
0.06337928027,0.3088624179,-0.003318988718,-0.004085632972,1,0.0131688863,0.005263846833,0.2459702939,0,0.1865854412,-0.0438362807,-129.0888977
0.06337928027,0.3136233091,-0.002139933407,-0.003090152983,1,0.2077088058,0.003758771112,0.06964045763,0,0.0002470985055,-0.1551113874,-124.7026443
0.06337928027,0.3183842003,-0.002328933217,-0.003015613882,1,-0.004079112783,0.003810230643,0.09442934394,0,-0.06140947342,-0.03315705061,-127.6786118
0.06337928027,0.3231450617,-0.002451716457,-0.002482729964,1,0.1010660455,0.003489249386,0.1383807957,0,0.07729952782,-0.09273725003,-134.6399078
0.06337928027,0.3279059529,-0.001479756786,-0.001915289438,1,0.2980049253,0.002420333447,0.01050225645,0,0.2088091671,-0.1661091447,-127.6897583
0.06337928027,0.3326668441,-3.882971214e-05,-0.001641902258,1,0.1460451782,0.001642361283,-0.1757771373,0,0.2265549004,-0.2288092822,-91.35474396
0.06337928027,0.3374277353,0.0002941516286,-0.001662809285,1,-0.08082673699,0.001688626595,-0.3155463338,0,0.04241259024,0.01341107488,-79.96813965
0.06337928027,0.3421886265,-0.0002217152796,-0.003208032576,1,-0.1372952759,0.003215685021,-0.3195023835,0,-0.07941494137,0.3296295702,-93.9535675
0.06814016402,0.170796752,0.0004471724096,-0.0016362553,1,-0.1420871913,0.001696259016,0.5859984756,0,-0.3337010741,1.15795064,-74.71486664
0.06814016402,0.1755576432,-0.0006854156381,-0.00299775647,1,-0.0579656437,0.003075116081,-0.179325074,0,-0.1616473794,0.1595021486,-102.878891
0.06814016402,0.1803185195,-0.0005983796436,-0.003249372356,1,0.05014677718,0.003304009559,-0.3345379829,0,-0.02072696015,-0.294003427,-100.4342499
0.06814016402,0.1850794107,-0.0005453513004,-0.003190736752,1,0.1060824767,0.003237006254,-0.2366579622,0,-0.0824400261,-0.2336844951,-99.69909668
0.06814016402,0.189840287,-0.0004858206667,-0.003263528692,1,0.2118784785,0.003299491014,-0.02597435191,4.819159508,-0.1725919545,0.09793902934,-98.46707153
0.06814016402,0.1946011782,-0.00035831274,-0.003780673956,1,0.2502497733,0.003797615645,0.1393061131,3.937676191,-0.1832619309,0.3409301639,-95.41402435
0.06814016402,0.1993620694,-0.0001668988116,-0.004223438911,1,0.1034605503,0.004226735327,-0.03747357428,0,-0.1376014948,0.2896615863,-92.26299286
0.06814016402,0.2041229457,-0.0005208537914,-0.005338126328,1,0.09130106866,0.005363476928,-0.2921665311,0,-0.2558422089,0.1229203418,-95.57283783
0.06814016402,0.2088838369,-0.0009502601461,-0.006199619267,1,0.1852837652,0.006272023078,-0.2436289787,0,-0.2879502177,-0.1168692932,-98.71430969
0.06814016402,0.2136447132,-0.001009636791,-0.005941614509,1,0.2385931015,0.006026785821,-0.1095770895,0,-0.2760366797,-0.1960617453,-99.64393616
0.06814016402,0.2184056044,-0.001128524658,-0.005787875969,1,0.1557039618,0.005896870047,-0.1581607908,0,-0.2633953393,-0.1310960799,-101.0331421
0.06814016402,0.2231664956,-0.001522343722,-0.006070466712,1,0.1177124977,0.006258442067,-0.2659040987,0,-0.3223195672,-0.1914434433,-104.0782242
0.06814016402,0.2279273719,-0.002102635102,-0.006142374594,1,0.07197882235,0.006492290646,-0.2705056071,0,-0.2652539611,-0.2608361244,-108.8969116
0.06814016402,0.2326882631,-0.002442504279,-0.006116501987,1,0.05237549543,0.006586153992,-0.1943921298,0,-0.1000391096,-0.3041087389,-111.7683258
0.06814016402,0.2374491394,-0.002329556039,-0.005620026495,1,0.08261217177,0.006083710119,-0.06388829648,0,-0.110153079,-0.2115946561,-112.5144882
0.06814016402,0.2422100306,-0.002573623322,-0.005413289182,1,0.1202651933,0.005993933417,-0.003556393087,0,-0.2217608094,-0.1879558265,-115.4276733
0.06814016402,0.2469709069,-0.00281276484,-0.004742122255,1,0.07401959598,0.005513562355,-0.01070453227,0,-0.22617881,-0.2409950942,-120.6740723
0.06814016402,0.251731813,-0.003298036754,-0.004316900857,1,-0.1040888578,0.005432557315,-0.04559435323,1.771154761,-0.08250185847,-0.07065988332,-127.3792038
0.06814016402,0.2564926744,-0.003701101523,-0.004622788168,1,-0.0439299196,0.005921851378,-0.1430354267,0,-0.02552515268,-0.1123539954,-128.6815033
0.06814016402,0.2612535655,-0.003628703766,-0.004462971352,1,0.09197797626,0.005752008874,-0.1468926668,0,-0.01042904705,-0.2139392495,-129.1135101
0.06814016402,0.2660144567,-0.003312855959,-0.004303586669,1,0.1244947463,0.005431010388,-0.0005880668759,4.976924419,-0.01041680947,-0.1655732691,-127.5886993
0.06814016402,0.2707753479,-0.003085591132,-0.003677494824,1,0.1576436609,0.004800504074,0.1073704809,4.378482342,-0.03757142648,-0.08700555563,-129.9982452
0.06814016402,0.2755362093,-0.002741206903,-0.003378186375,1,0.0105009377,0.004350443371,0.0004237368703,0,-0.1531521678,-0.08155566454,-129.0573883
0.06814016402,0.2802971005,-0.003764736,-0.003287201049,1,-0.01445954293,0.004997892305,-0.008663982153,0,-0.223952502,-0.1133248955,-138.8739777
0.06814016402,0.2850579917,-0.003876260715,-0.002879907144,1,0.2028260678,0.004829002079,-0.05798247084,6.52808094,-0.1062927991,-0.1348333955,-143.3891296
0.06814016402,0.2898188829,-0.003305151593,-0.002921322128,1,0.2842406034,0.00441113906,-0.005154591054,10.40686417,-0.1160813719,-0.04913188145,-138.5275269
0.06814016402,0.2945797741,-0.003075673012,-0.002670536051,1,0.1656592041,0.004073269665,-0.09536770731,4.221935272,-0.08528198302,-0.04912128299,-139.0329742
0.06814016402,0.2993406355,-0.002922485583,-0.003141495632,1,0.1396422535,0.004290678073,-0.2072819471,0,-0.06893590093,-0.01912959665,-132.9315796
0.06814016402,0.3041015267,-0.002739048796,-0.003566306084,1,-0.0779889673,0.004496768583,-0.01968326792,0,0.0957724303,0.09191964567,-127.5255356
0.06814016402,0.3088624179,-0.002837820444,-0.00367282494,1,-0.01043909788,0.004641429521,0.06455146521,0,0.09354471415,0.06826872379,-127.6915894
0.06814016402,0.3136233091,-0.002343392,-0.003584003542,1,0.1348889768,0.004282121547,0.04193919525,5.142196178,0.002636194229,-0.06743937731,-123.178566
0.06814016402,0.3183842003,-0.00218307809,-0.003152085468,1,0.01597280055,0.003834249917,0.1128922626,0,-0.01590403914,-0.1065418646,-124.7057877
0.06814016402,0.3231450617,-0.00234306464,-0.002539304784,1,0.04673834145,0.00345514412,0.1152833626,0,0.0231874641,-0.09990195185,-132.6983185
0.06814016402,0.3279059529,-0.001850169967,-0.002127614804,1,0.1989385486,0.002819551853,0.101802431,5.999428272,0.08276090771,-0.1269470155,-131.0101624
0.06814016402,0.3326668441,-0.00100192416,-0.001450253534,1,0.1512404829,0.001762693282,-0.07137546688,0,0.1480955333,-0.2306249738,-124.6390915
0.06814016402,0.3374277353,-0.0004250637721,-0.001369445235,1,0.08491210639,0.001433896599,-0.2977783084,0,0.08403022587,0.04249377549,-107.2438812
0.06814016402,0.3421886265,-0.0001976080821,-0.003070251783,1,0.01905053109,0.003076604567,-0.3741673231,0,0.07650119811,0.3403235078,-93.68260193
0.07290105522,0.170796752,0.002523714909,-0.00218356261,1,-0.5447697043,0.003337226808,-0.01541113853,0,-0.7582879663,0.3592020869,-40.86693573
0.07290105522,0.1755576432,-0.0005781428772,-0.003075309098,1,-0.3594816923,0.003129181219,-0.07853360474,0,-0.3557534516,0.1129148304,-100.647049
0.07290105522,0.1803185195,-0.0008814363973,-0.003095026361,1,-0.03527160734,0.00321809249,-0.009933095425,1.005302548,0.02274836414,0.07363250852,-105.896492
0.07290105522,0.1850794107,-0.0006377645768,-0.0034731552,1,0.1554850936,0.003531225026,-0.08474783599,5.204854012,0.01270470768,0.1202415973,-100.4051208
0.07290105522,0.189840287,-8.070428885e-05,-0.004070957191,1,0.2777076364,0.004071757197,-0.06176232174,10.63808632,-0.05470183492,0.1610840112,-91.13570404
