PIVlab, ASCII chart output - 06-Mar-2024
FRAME: 183, filenames: MEAN of frames 1:182 & MEAN of frames 1:182, conversion factor xy (px -> m): 0.00014791, conversion factor uv (px/frame -> m/s): 0.0044378
x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.02544064447,0.1303093433,NaN,NaN,0
0.02544064447,0.132675916,NaN,NaN,0
0.02544064447,0.1350424886,NaN,NaN,0
0.02544064447,0.1374090612,NaN,NaN,0
0.02544064447,0.1397756338,NaN,NaN,0
0.02544064447,0.1421422064,NaN,NaN,0
0.02544064447,0.144508779,NaN,NaN,0
0.02544064447,0.1468753517,NaN,NaN,0
0.02544064447,0.1492419243,NaN,NaN,0
0.02544064447,0.1516084969,NaN,NaN,0
0.02544064447,0.1539750695,NaN,NaN,0
0.02544064447,0.1563416421,NaN,NaN,0
0.02544064447,0.1587081999,NaN,NaN,0
0.02544064447,0.1610747725,NaN,NaN,0
0.02544064447,0.1634413451,NaN,NaN,0
0.02544064447,0.1658079177,NaN,NaN,0
0.02544064447,0.1681744903,NaN,NaN,0
0.02544064447,0.170541063,NaN,NaN,0
0.02544064447,0.1729076356,NaN,NaN,0
0.02544064447,0.1752742082,NaN,NaN,0
0.02780721523,0.06167877093,NaN,NaN,0
0.02780721523,0.06404533982,NaN,NaN,0
0.02780721523,0.06641191244,NaN,NaN,0
0.02780721523,0.06877848506,NaN,NaN,0
0.02780721523,0.07114505768,NaN,NaN,0
0.02780721523,0.0735116303,NaN,NaN,0
0.02780721523,0.07587820292,NaN,NaN,0
0.02780721523,0.07824477553,NaN,NaN,0
0.02780721523,0.08061134815,NaN,NaN,0
0.02780721523,0.08297791332,NaN,NaN,0
0.02780721523,0.08534448594,NaN,NaN,0
0.02780721523,0.08771105856,NaN,NaN,0
0.02780721523,0.09007763118,NaN,NaN,0
0.02780721523,0.09244420379,NaN,NaN,0
0.02780721523,0.09481077641,NaN,NaN,0
0.02780721523,0.09717734903,NaN,NaN,0
0.02780721523,0.0995439142,NaN,NaN,0
0.02780721523,0.1019104868,NaN,NaN,0
0.02780721523,0.1042770594,NaN,NaN,0
0.02780721523,0.1066436321,NaN,NaN,0
0.02780721523,0.1090102047,NaN,NaN,0
0.02780721523,0.1113767773,NaN,NaN,0
0.02780721523,0.1137433499,NaN,NaN,0
0.02780721523,0.1161099151,NaN,NaN,0
0.02780721523,0.1184764877,NaN,NaN,0
0.02780721523,0.1208430603,NaN,NaN,0
0.02780721523,0.1232096329,NaN,NaN,0
0.02780721523,0.1255761981,NaN,NaN,0
0.02780721523,0.1279427707,NaN,NaN,0
0.02780721523,0.1303093433,NaN,NaN,0
0.02780721523,0.132675916,NaN,NaN,0
0.02780721523,0.1350424886,NaN,NaN,0
0.02780721523,0.1374090612,NaN,NaN,0
0.02780721523,0.1397756338,NaN,NaN,0
0.02780721523,0.1421422064,NaN,NaN,0
0.02780721523,0.144508779,NaN,NaN,0
0.02780721523,0.1468753517,NaN,NaN,0
0.02780721523,0.1492419243,NaN,NaN,0
0.02780721523,0.1516084969,NaN,NaN,0
0.02780721523,0.1539750695,NaN,NaN,0
0.02780721523,0.1563416421,NaN,NaN,0
0.02780721523,0.1587081999,NaN,NaN,0
0.02780721523,0.1610747725,NaN,NaN,0
0.02780721523,0.1634413451,NaN,NaN,0
0.02780721523,0.1658079177,NaN,NaN,0
0.02780721523,0.1681744903,NaN,NaN,0
0.02780721523,0.170541063,NaN,NaN,0
0.02780721523,0.1729076356,NaN,NaN,0
0.02780721523,0.1752742082,NaN,NaN,0
0.03017378785,0.06167877093,NaN,NaN,0
0.03017378785,0.06404533982,NaN,NaN,0
0.03017378785,0.06641191244,NaN,NaN,0
0.03017378785,0.06877848506,NaN,NaN,0
0.03017378785,0.07114505768,NaN,NaN,0
0.03017378785,0.0735116303,NaN,NaN,0
0.03017378785,0.07587820292,NaN,NaN,0
0.03017378785,0.07824477553,NaN,NaN,0
0.03017378785,0.08061134815,NaN,NaN,0
0.03017378785,0.08297791332,NaN,NaN,0
0.03017378785,0.08534448594,NaN,NaN,0
0.03017378785,0.08771105856,NaN,NaN,0
0.03017378785,0.09007763118,NaN,NaN,0
0.03017378785,0.09244420379,NaN,NaN,0
0.03017378785,0.09481077641,NaN,NaN,0
0.03017378785,0.09717734903,NaN,NaN,0
0.03017378785,0.0995439142,NaN,NaN,0
0.03017378785,0.1019104868,NaN,NaN,0
0.03017378785,0.1042770594,NaN,NaN,0
0.03017378785,0.1066436321,NaN,NaN,0
0.03017378785,0.1090102047,NaN,NaN,0
0.03017378785,0.1113767773,-0.001570263412,0.01543929335,1
0.03017378785,0.1137433499,-0.0009129910613,0.01567905955,1
0.03017378785,0.1161099151,NaN,NaN,0
0.03017378785,0.1184764877,NaN,NaN,0
0.03017378785,0.1208430603,NaN,NaN,0
0.03017378785,0.1232096329,NaN,NaN,0
0.03017378785,0.1255761981,NaN,NaN,0
0.03017378785,0.1279427707,NaN,NaN,0
0.03017378785,0.1303093433,NaN,NaN,0
0.03017378785,0.132675916,NaN,NaN,0
0.03017378785,0.1350424886,NaN,NaN,0
0.03017378785,0.1374090612,NaN,NaN,0
0.03017378785,0.1397756338,NaN,NaN,0
0.03017378785,0.1421422064,NaN,NaN,0
0.03017378785,0.144508779,NaN,NaN,0
0.03017378785,0.1468753517,NaN,NaN,0
0.03017378785,0.1492419243,NaN,NaN,0
0.03017378785,0.1516084969,NaN,NaN,0
0.03017378785,0.1539750695,NaN,NaN,0
0.03017378785,0.1563416421,NaN,NaN,0
0.03017378785,0.1587081999,NaN,NaN,0
0.03017378785,0.1610747725,NaN,NaN,0
0.03017378785,0.1634413451,NaN,NaN,0
0.03017378785,0.1658079177,NaN,NaN,0
0.03017378785,0.1681744903,NaN,NaN,0
0.03017378785,0.170541063,NaN,NaN,0
0.03017378785,0.1729076356,NaN,NaN,0
0.03017378785,0.1752742082,NaN,NaN,0
0.0325403586,0.06167877093,NaN,NaN,0
0.0325403586,0.06404533982,NaN,NaN,0
0.0325403586,0.06641191244,NaN,NaN,0
0.0325403586,0.06877848506,NaN,NaN,0
0.0325403586,0.07114505768,NaN,NaN,0
0.0325403586,0.0735116303,NaN,NaN,0
0.0325403586,0.07587820292,NaN,NaN,0
0.0325403586,0.07824477553,NaN,NaN,0
0.0325403586,0.08061134815,NaN,NaN,0
0.0325403586,0.08297791332,NaN,NaN,0
0.0325403586,0.08534448594,NaN,NaN,0
0.0325403586,0.08771105856,NaN,NaN,0
0.0325403586,0.09007763118,NaN,NaN,0
0.0325403586,0.09244420379,NaN,NaN,0
0.0325403586,0.09481077641,NaN,NaN,0
0.0325403586,0.09717734903,NaN,NaN,0
0.0325403586,0.0995439142,-0.005718433764,0.01571744494,1
0.0325403586,0.1019104868,-0.005006225314,0.01581309922,1
0.0325403586,0.1042770594,-0.00420802692,0.01612808369,1
0.0325403586,0.1066436321,-0.00337342429,0.01668228954,1
0.0325403586,0.1090102047,-0.002583617112,0.01690118387,1
0.0325403586,0.1113767773,-0.001832901733,0.01707202382,1
0.0325403586,0.1137433499,-0.00104685151,0.01700885221,1
0.0325403586,0.1161099151,-0.0001902190561,0.01684604585,1
0.0325403586,0.1184764877,0.0007012881106,0.01672793739,1
0.0325403586,0.1208430603,0.001532017835,0.01653570309,1
0.0325403586,0.1232096329,0.002285912167,0.01609300077,1
0.0325403586,0.1255761981,NaN,NaN,0
0.0325403586,0.1279427707,NaN,NaN,0
0.0325403586,0.1303093433,NaN,NaN,0
0.0325403586,0.132675916,NaN,NaN,0
0.0325403586,0.1350424886,NaN,NaN,0
0.0325403586,0.1374090612,NaN,NaN,0
0.0325403586,0.1397756338,NaN,NaN,0
0.0325403586,0.1421422064,NaN,NaN,0
0.0325403586,0.144508779,NaN,NaN,0
0.0325403586,0.1468753517,NaN,NaN,0
0.0325403586,0.1492419243,NaN,NaN,0
0.0325403586,0.1516084969,NaN,NaN,0
0.0325403586,0.1539750695,NaN,NaN,0
0.0325403586,0.1563416421,NaN,NaN,0
0.0325403586,0.1587081999,NaN,NaN,0
0.0325403586,0.1610747725,NaN,NaN,0
0.0325403586,0.1634413451,NaN,NaN,0
0.0325403586,0.1658079177,NaN,NaN,0
0.0325403586,0.1681744903,NaN,NaN,0
0.0325403586,0.170541063,NaN,NaN,0
0.0325403586,0.1729076356,NaN,NaN,0
0.0325403586,0.1752742082,NaN,NaN,0
0.03490693122,0.06167877093,NaN,NaN,0
0.03490693122,0.06404533982,NaN,NaN,0
0.03490693122,0.06641191244,NaN,NaN,0
0.03490693122,0.06877848506,NaN,NaN,0
0.03490693122,0.07114505768,NaN,NaN,0
0.03490693122,0.0735116303,NaN,NaN,0
0.03490693122,0.07587820292,NaN,NaN,0
0.03490693122,0.07824477553,NaN,NaN,0
0.03490693122,0.08061134815,NaN,NaN,0
0.03490693122,0.08297791332,NaN,NaN,0
0.03490693122,0.08534448594,NaN,NaN,0
0.03490693122,0.08771105856,NaN,NaN,0
0.03490693122,0.09007763118,NaN,NaN,0
0.03490693122,0.09244420379,NaN,NaN,0
0.03490693122,0.09481077641,-0.006903266069,0.01589849219,1
0.03490693122,0.09717734903,-0.006602806039,0.01649830304,1
0.03490693122,0.0995439142,-0.00617404934,0.01717820764,1
0.03490693122,0.1019104868,-0.005502350628,0.01779533923,1
0.03490693122,0.1042770594,-0.004678735975,0.01818340644,1
0.03490693122,0.1066436321,-0.003817475867,0.01858676225,1
0.03490693122,0.1090102047,-0.002979411511,0.018907547,1
0.03490693122,0.1113767773,-0.002099741949,0.01908770576,1
0.03490693122,0.1137433499,-0.001148717478,0.01906704903,1
0.03490693122,0.1161099151,-0.0001475044992,0.01891037449,1
0.03490693122,0.1184764877,0.0008748674882,0.01861906424,1
0.03490693122,0.1208430603,0.001809119713,0.01819111593,1
0.03490693122,0.1232096329,0.002658221405,0.01763779856,1
0.03490693122,0.1255761981,0.003430526005,0.01690541208,1
0.03490693122,0.1279427707,0.004111818038,0.01601723768,1
0.03490693122,0.1303093433,0.004753131419,0.01518387999,1
0.03490693122,0.132675916,NaN,NaN,0
0.03490693122,0.1350424886,NaN,NaN,0
0.03490693122,0.1374090612,NaN,NaN,0
0.03490693122,0.1397756338,NaN,NaN,0
0.03490693122,0.1421422064,NaN,NaN,0
0.03490693122,0.144508779,NaN,NaN,0
0.03490693122,0.1468753517,NaN,NaN,0
0.03490693122,0.1492419243,NaN,NaN,0
0.03490693122,0.1516084969,NaN,NaN,0
0.03490693122,0.1539750695,NaN,NaN,0
0.03490693122,0.1563416421,NaN,NaN,0
0.03490693122,0.1587081999,NaN,NaN,0
0.03490693122,0.1610747725,NaN,NaN,0
0.03490693122,0.1634413451,NaN,NaN,0
0.03490693122,0.1658079177,NaN,NaN,0
0.03490693122,0.1681744903,NaN,NaN,0
0.03490693122,0.170541063,NaN,NaN,0
0.03490693122,0.1729076356,NaN,NaN,0
0.03490693122,0.1752742082,NaN,NaN,0
0.03727350384,0.06167877093,NaN,NaN,0
0.03727350384,0.06404533982,NaN,NaN,0
0.03727350384,0.06641191244,NaN,NaN,0
0.03727350384,0.06877848506,NaN,NaN,0
0.03727350384,0.07114505768,NaN,NaN,0
0.03727350384,0.0735116303,NaN,NaN,0
0.03727350384,0.07587820292,NaN,NaN,0
0.03727350384,0.07824477553,NaN,NaN,0
0.03727350384,0.08061134815,NaN,NaN,0
0.03727350384,0.08297791332,NaN,NaN,0
0.03727350384,0.08534448594,NaN,NaN,0
0.03727350384,0.08771105856,-0.008507860824,0.01335234381,1
0.03727350384,0.09007763118,-0.00857369788,0.01448970567,1
0.03727350384,0.09244420379,-0.008055209182,0.01566788368,1
0.03727350384,0.09481077641,-0.007630880922,0.016767703,1
0.03727350384,0.09717734903,-0.007222527638,0.01783831976,1
0.03727350384,0.0995439142,-0.006715785246,0.01873011701,1
0.03727350384,0.1019104868,-0.006035631988,0.01948797517,1
0.03727350384,0.1042770594,-0.005205128808,0.02009811439,1
0.03727350384,0.1066436321,-0.004232374951,0.02060855553,1
0.03727350384,0.1090102047,-0.003189535812,0.02092339471,1
0.03727350384,0.1113767773,-0.002150899498,0.02112736367,1
0.03727350384,0.1137433499,-0.001057542395,0.02120137587,1
0.03727350384,0.1161099151,0.0001404084906,0.02109530941,1
0.03727350384,0.1184764877,0.001307778526,0.02077682503,1
0.03727350384,0.1208430603,0.00236811745,0.02029560134,1
0.03727350384,0.1232096329,0.003343539545,0.01968836039,1
0.03727350384,0.1255761981,0.004248691723,0.01889338531,1
0.03727350384,0.1279427707,0.0050088102,0.01791713573,1
0.03727350384,0.1303093433,0.00567418104,0.016841067,1
0.03727350384,0.132675916,0.006321126595,0.01588271372,1
0.03727350384,0.1350424886,0.006883856375,0.01500444114,1
0.03727350384,0.1374090612,NaN,NaN,0
0.03727350384,0.1397756338,NaN,NaN,0
0.03727350384,0.1421422064,NaN,NaN,0
0.03727350384,0.144508779,NaN,NaN,0
0.03727350384,0.1468753517,NaN,NaN,0
0.03727350384,0.1492419243,NaN,NaN,0
0.03727350384,0.1516084969,NaN,NaN,0
0.03727350384,0.1539750695,NaN,NaN,0
0.03727350384,0.1563416421,NaN,NaN,0
0.03727350384,0.1587081999,NaN,NaN,0
0.03727350384,0.1610747725,NaN,NaN,0
0.03727350384,0.1634413451,NaN,NaN,0
0.03727350384,0.1658079177,NaN,NaN,0
0.03727350384,0.1681744903,NaN,NaN,0
0.03727350384,0.170541063,NaN,NaN,0
0.03727350384,0.1729076356,NaN,NaN,0
0.03727350384,0.1752742082,NaN,NaN,0
0.03964007273,0.06167877093,NaN,NaN,0
0.03964007273,0.06404533982,NaN,NaN,0
0.03964007273,0.06641191244,NaN,NaN,0
0.03964007273,0.06877848506,NaN,NaN,0
0.03964007273,0.07114505768,NaN,NaN,0
0.03964007273,0.0735116303,NaN,NaN,0
0.03964007273,0.07587820292,NaN,NaN,0
0.03964007273,0.07824477553,NaN,NaN,0
0.03964007273,0.08061134815,NaN,NaN,0
0.03964007273,0.08297791332,NaN,NaN,0
0.03964007273,0.08534448594,-0.009773013182,0.01331255771,1
0.03964007273,0.08771105856,-0.009890330955,0.01453147735,1
0.03964007273,0.09007763118,-0.009590103291,0.01554160286,1
0.03964007273,0.09244420379,-0.009089039639,0.01660279557,1
0.03964007273,0.09481077641,-0.008584738709,0.01775449514,1
0.03964007273,0.09717734903,-0.008133849129,0.01904108562,1
0.03964007273,0.0995439142,-0.007542008534,0.02014444768,1
0.03964007273,0.1019104868,-0.00677955104,0.02106823027,1
0.03964007273,0.1042770594,-0.005842231214,0.021846205,1
0.03964007273,0.1066436321,-0.004721207079,0.02249266393,1
0.03964007273,0.1090102047,-0.003495708341,0.02304257639,1
0.03964007273,0.1113767773,-0.002290855162,0.02344581299,1
0.03964007273,0.1137433499,-0.00101726281,0.02362949215,1
0.03964007273,0.1161099151,0.0003683195682,0.02358212136,1
0.03964007273,0.1184764877,0.001717095962,0.02333427034,1
0.03964007273,0.1208430603,0.00298087718,0.02283935621,1
0.03964007273,0.1232096329,0.004150002263,0.02209704556,1
0.03964007273,0.1255761981,0.005263466388,0.02110783756,1
0.03964007273,0.1279427707,0.006205753423,0.0200091172,1
0.03964007273,0.1303093433,0.006956859026,0.01888927631,1
0.03964007273,0.132675916,0.007552389055,0.01766746864,1
0.03964007273,0.1350424886,0.007921250537,0.0163403973,1
0.03964007273,0.1374090612,0.008144269697,0.01504441258,1
0.03964007273,0.1397756338,0.0083773816,0.01379520353,1
0.03964007273,0.1421422064,0.008622663096,0.01265705191,1
0.03964007273,0.144508779,NaN,NaN,0
0.03964007273,0.1468753517,NaN,NaN,0
0.03964007273,0.1492419243,NaN,NaN,0
0.03964007273,0.1516084969,NaN,NaN,0
0.03964007273,0.1539750695,NaN,NaN,0
0.03964007273,0.1563416421,NaN,NaN,0
0.03964007273,0.1587081999,NaN,NaN,0
0.03964007273,0.1610747725,NaN,NaN,0
0.03964007273,0.1634413451,NaN,NaN,0
0.03964007273,0.1658079177,NaN,NaN,0
0.03964007273,0.1681744903,NaN,NaN,0
0.03964007273,0.170541063,NaN,NaN,0
0.03964007273,0.1729076356,NaN,NaN,0
0.03964007273,0.1752742082,NaN,NaN,0
0.04200664535,0.06167877093,NaN,NaN,0
0.04200664535,0.06404533982,NaN,NaN,0
0.04200664535,0.06641191244,NaN,NaN,0
0.04200664535,0.06877848506,NaN,NaN,0
0.04200664535,0.07114505768,NaN,NaN,0
0.04200664535,0.0735116303,NaN,NaN,0
0.04200664535,0.07587820292,NaN,NaN,0
0.04200664535,0.07824477553,NaN,NaN,0
0.04200664535,0.08061134815,NaN,NaN,0
0.04200664535,0.08297791332,-0.01056412235,0.01223429292,1
0.04200664535,0.08534448594,-0.01095772907,0.01386486273,1
0.04200664535,0.08771105856,-0.01093056891,0.01508303452,1
0.04200664535,0.09007763118,-0.01068238914,0.01617900468,1
0.04200664535,0.09244420379,-0.01027712226,0.01741448417,1
0.04200664535,0.09481077641,-0.009851056151,0.01875665598,1
0.04200664535,0.09717734903,-0.009341320954,0.02010794915,1
0.04200664535,0.0995439142,-0.008634202182,0.02134794928,1
0.04200664535,0.1019104868,-0.007717969827,0.02243980207,1
0.04200664535,0.1042770594,-0.006644916721,0.02337819338,1
0.04200664535,0.1066436321,-0.005426188465,0.02424411848,1
0.04200664535,0.1090102047,-0.004064824432,0.02501797862,1
0.04200664535,0.1113767773,-0.002622811589,0.02561950125,1
0.04200664535,0.1137433499,-0.001130452263,0.02596536465,1
0.04200664535,0.1161099151,0.0004637984093,0.02603646927,1
0.04200664535,0.1184764877,0.002075588331,0.02586186863,1
0.04200664535,0.1208430603,0.003601476084,0.02534473687,1
0.04200664535,0.1232096329,0.005007582251,0.02447961457,1
0.04200664535,0.1255761981,0.006292861421,0.02342444286,1
0.04200664535,0.1279427707,0.007400846574,0.02221737429,1
0.04200664535,0.1303093433,0.008261098526,0.02088413201,1
0.04200664535,0.132675916,0.008907661773,0.01942571625,1
0.04200664535,0.1350424886,0.009279987775,0.01789485663,1
0.04200664535,0.1374090612,0.009410075843,0.01634415612,1
0.04200664535,0.1397756338,0.009516140446,0.01480157394,1
0.04200664535,0.1421422064,0.009569814429,0.01339151338,1
0.04200664535,0.144508779,0.009643665515,0.01227130368,1
0.04200664535,0.1468753517,NaN,NaN,0
0.04200664535,0.1492419243,NaN,NaN,0
0.04200664535,0.1516084969,NaN,NaN,0
0.04200664535,0.1539750695,NaN,NaN,0
0.04200664535,0.1563416421,NaN,NaN,0
0.04200664535,0.1587081999,NaN,NaN,0
0.04200664535,0.1610747725,NaN,NaN,0
0.04200664535,0.1634413451,NaN,NaN,0
0.04200664535,0.1658079177,NaN,NaN,0
0.04200664535,0.1681744903,NaN,NaN,0
0.04200664535,0.170541063,NaN,NaN,0
0.04200664535,0.1729076356,NaN,NaN,0
0.04200664535,0.1752742082,NaN,NaN,0
0.04437321797,0.06167877093,NaN,NaN,0
0.04437321797,0.06404533982,NaN,NaN,0
0.04437321797,0.06641191244,NaN,NaN,0
0.04437321797,0.06877848506,NaN,NaN,0
0.04437321797,0.07114505768,NaN,NaN,0
0.04437321797,0.0735116303,NaN,NaN,0
0.04437321797,0.07587820292,NaN,NaN,0
0.04437321797,0.07824477553,NaN,NaN,0
0.04437321797,0.08061134815,-0.01191908959,0.01175874472,1
0.04437321797,0.08297791332,-0.0120975161,0.01320147049,1
0.04437321797,0.08534448594,-0.01208177209,0.01436403859,1
0.04437321797,0.08771105856,-0.01201713365,0.01556227636,1
0.04437321797,0.09007763118,-0.01184272394,0.01682576537,1
0.04437321797,0.09244420379,-0.01157324947,0.01821880415,1
0.04437321797,0.09481077641,-0.0111682592,0.01966335624,1
0.04437321797,0.09717734903,-0.01059819199,0.02105118521,1
0.04437321797,0.0995439142,-0.009797377512,0.02236180007,1
0.04437321797,0.1019104868,-0.008757218719,0.02362092398,1
0.04437321797,0.1042770594,-0.007572547067,0.02483601682,1
0.04437321797,0.1066436321,-0.006289532874,0.02597759664,1
0.04437321797,0.1090102047,-0.004811896477,0.02693160251,1
0.04437321797,0.1113767773,-0.003155753715,0.02766241692,1
0.04437321797,0.1137433499,-0.00138713629,0.02811267599,1
0.04437321797,0.1161099151,0.0004989540321,0.0282169804,1
0.04437321797,0.1184764877,0.002430312801,0.02803660743,1
0.04437321797,0.1208430603,0.004270565696,0.02752801217,1
0.04437321797,0.1232096329,0.005958895199,0.02669275552,1
0.04437321797,0.1255761981,0.007402625401,0.02562909573,1
0.04437321797,0.1279427707,0.008634731174,0.02431967109,1
0.04437321797,0.1303093433,0.009643444791,0.02278612368,1
0.04437321797,0.132675916,0.01039863192,0.02120441571,1
0.04437321797,0.1350424886,0.01088092104,0.01956705563,1
0.04437321797,0.1374090612,0.01106889825,0.0178163629,1
0.04437321797,0.1397756338,0.01106295269,0.01606205851,1
0.04437321797,0.1421422064,0.01095363032,0.01443466637,1
0.04437321797,0.144508779,0.0108458316,0.01304515917,1
0.04437321797,0.1468753517,0.01090503484,0.0120076593,1
0.04437321797,0.1492419243,NaN,NaN,0
0.04437321797,0.1516084969,NaN,NaN,0
0.04437321797,0.1539750695,NaN,NaN,0
0.04437321797,0.1563416421,NaN,NaN,0
0.04437321797,0.1587081999,NaN,NaN,0
0.04437321797,0.1610747725,NaN,NaN,0
0.04437321797,0.1634413451,NaN,NaN,0
0.04437321797,0.1658079177,NaN,NaN,0
0.04437321797,0.1681744903,NaN,NaN,0
0.04437321797,0.170541063,NaN,NaN,0
0.04437321797,0.1729076356,NaN,NaN,0
0.04437321797,0.1752742082,NaN,NaN,0
0.04673978686,0.06167877093,NaN,NaN,0
0.04673978686,0.06404533982,NaN,NaN,0
0.04673978686,0.06641191244,NaN,NaN,0
0.04673978686,0.06877848506,NaN,NaN,0
0.04673978686,0.07114505768,NaN,NaN,0
0.04673978686,0.0735116303,NaN,NaN,0
0.04673978686,0.07587820292,NaN,NaN,0
0.04673978686,0.07824477553,-0.01292640716,0.01112666726,1
0.04673978686,0.08061134815,-0.01325048879,0.01227518357,1
0.04673978686,0.08297791332,-0.01332577784,0.01345834788,1
0.04673978686,0.08534448594,-0.01327029336,0.01460864302,1
0.04673978686,0.08771105856,-0.01320408471,0.0159144178,1
0.04673978686,0.09007763118,-0.01315698214,0.01735030673,1
0.04673978686,0.09244420379,-0.01299687661,0.01885094121,1
0.04673978686,0.09481077641,-0.01259677764,0.02040184662,1
0.04673978686,0.09717734903,-0.01194402855,0.02193064988,1
0.04673978686,0.0995439142,-0.01108903997,0.02340474539,1
0.04673978686,0.1019104868,-0.01006880868,0.02494135499,1
0.04673978686,0.1042770594,-0.008813866414,0.02647394501,1
0.04673978686,0.1066436321,-0.007322633639,0.02788543329,1
0.04673978686,0.1090102047,-0.00564116193,0.02906462364,1
0.04673978686,0.1113767773,-0.003730895929,0.0299321264,1
0.04673978686,0.1137433499,-0.001634416403,0.03039187938,1
0.04673978686,0.1161099151,0.0005797829945,0.03051535599,1
0.04673978686,0.1184764877,0.002806026721,0.03031259589,1
0.04673978686,0.1208430603,0.00496726064,0.02976065129,1
0.04673978686,0.1232096329,0.006942281965,0.02884308808,1
0.04673978686,0.1255761981,0.008657916449,0.02761762403,1
0.04673978686,0.1279427707,0.01007958036,0.02617749199,1
0.04673978686,0.1303093433,0.01124168001,0.02455940843,1
0.04673978686,0.132675916,0.01210721955,0.02287022024,1
0.04673978686,0.1350424886,0.01266059466,0.02112456225,1
0.04673978686,0.1374090612,0.01290729642,0.01928090863,1
0.04673978686,0.1397756338,0.01283553895,0.01738390699,1
0.04673978686,0.1421422064,0.01256153267,0.01549115963,1
0.04673978686,0.144508779,0.01226217486,0.01378766634,1
0.04673978686,0.1468753517,0.01207068097,0.01244384237,1
0.04673978686,0.1492419243,0.01199763454,0.01137786545,1
0.04673978686,0.1516084969,NaN,NaN,0
