PIVlab, ASCII chart output - 13-Mar-2024
FRAME: 146, filenames: MEAN of frames 1:145 & MEAN of frames 1:145, conversion factor xy (px -> m): 0.00036954, conversion factor uv (px/frame -> m/s): 0.011086
x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.2261568606,0.3211279809,0.003156328574,-0.01092242636,1
0.2261568606,0.3270405531,0.001324291108,-0.006686842535,1
0.2261568606,0.332953155,-0.002438467694,-0.003825820051,1
0.2261568606,0.338865757,-0.006967563648,-0.002362775151,1
0.2261568606,0.3447783589,-0.01149053127,-0.003035405884,1
0.2261568606,0.3506909609,-0.01715745777,-0.005515936296,1
0.2261568606,0.3566035628,-0.0209975075,-0.01121508703,1
0.2261568606,0.3625161648,-0.01047453936,-0.01699247025,1
0.2261568606,0.3684287369,0.002639445011,-0.02037025802,1
0.2261568606,0.3743413389,0.02094297856,-0.01946502738,1
0.2261568606,0.3802539408,0.02882528491,-0.0134722488,1
0.2261568606,0.3861665428,0.03640928492,-0.01169444621,1
0.2261568606,0.3920791447,0.03312138095,-0.008325836621,1
0.2261568606,0.3979917467,0.02783150412,-0.005777407903,1
0.2320694625,0.2915649712,-0.02876349352,-0.005655931309,1
0.2320694625,0.2974775732,-0.02617870644,-0.01278867852,1
0.2320694625,0.3033901751,-0.0233701542,-0.01985080354,1
0.2320694625,0.3093027771,-0.0146354856,-0.02423368767,1
0.2320694625,0.315215379,-0.006659701932,-0.02165699936,1
0.2320694625,0.3211279809,-0.003198258346,-0.01670714654,1
0.2320694625,0.3270405531,-0.003245278262,-0.01238916442,1
0.2320694625,0.332953155,-0.005116525572,-0.009708402678,1
0.2320694625,0.338865757,-0.007626353297,-0.008903142065,1
0.2320694625,0.3447783589,-0.01042826194,-0.01046233531,1
0.2320694625,0.3506909609,-0.0124377897,-0.01409284398,1
0.2320694625,0.3566035628,-0.01238443609,-0.02055576816,1
0.2320694625,0.3625161648,-0.006836970802,-0.02913890406,1
0.2320694625,0.3684287369,0.006185208447,-0.03177598864,1
0.2320694625,0.3743413389,0.01720609888,-0.02493592352,1
0.2320694625,0.3802539408,0.02302860655,-0.01822844706,1
0.2320694625,0.3861665428,0.0291403532,-0.01536302175,1
0.2320694625,0.3920791447,0.02725826949,-0.01094329171,1
0.2320694625,0.3979917467,0.0261407271,-0.008223361336,1
0.2379820645,0.2915649712,-0.02428119443,-0.007498604245,1
0.2379820645,0.2974775732,-0.0253322795,-0.0153802922,1
0.2379820645,0.3033901751,-0.02234157361,-0.01922259852,1
0.2379820645,0.3093027771,-0.01572260261,-0.01989970729,1
0.2379820645,0.315215379,-0.0108718751,-0.02025585994,1
0.2379820645,0.3211279809,-0.007773680612,-0.01792378724,1
0.2379820645,0.3270405531,-0.006394435652,-0.01530838571,1
0.2379820645,0.332953155,-0.006492454559,-0.01395063847,1
0.2379820645,0.338865757,-0.007416257169,-0.01366313267,1
0.2379820645,0.3447783589,-0.008421481587,-0.01513609383,1
0.2379820645,0.3506909609,-0.008421306498,-0.01854459569,1
0.2379820645,0.3566035628,-0.006176384632,-0.02332989126,1
0.2379820645,0.3625161648,-0.00125831156,-0.02782073244,1
0.2379820645,0.3684287369,0.007694393396,-0.03027491271,1
0.2379820645,0.3743413389,0.01660151966,-0.02785760537,1
0.2379820645,0.3802539408,0.02221867815,-0.02248220704,1
0.2379820645,0.3861665428,0.02430032007,-0.01728614978,1
0.2379820645,0.3920791447,0.02348246053,-0.01226508897,1
0.2379820645,0.3979917467,0.02045508474,-0.008846666664,1
0.2438946664,0.2915649712,-0.01455155108,-0.009268186055,1
0.2438946664,0.2974775732,-0.01868428104,-0.01585747115,1
0.2438946664,0.3033901751,-0.01793642901,-0.01739983261,1
0.2438946664,0.3093027771,-0.01658161171,-0.0209592022,1
0.2438946664,0.315215379,-0.01438091137,-0.02241077274,1
0.2438946664,0.3211279809,-0.01117882691,-0.02120839059,1
0.2438946664,0.3270405531,-0.009207851253,-0.01957606338,1
0.2438946664,0.332953155,-0.0077059553,-0.01804645918,1
0.2438946664,0.338865757,-0.006737832446,-0.01728823781,1
0.2438946664,0.3447783589,-0.006312016398,-0.01824004389,1
0.2438946664,0.3506909609,-0.004859360866,-0.02151683159,1
0.2438946664,0.3566035628,-0.001746749389,-0.02557572164,1
0.2438946664,0.3625161648,0.002673116047,-0.02991375886,1
0.2438946664,0.3684287369,0.00849547796,-0.03026716225,1
0.2438946664,0.3743413389,0.01473919675,-0.02842624485,1
0.2438946664,0.3802539408,0.01940401085,-0.02394654043,1
0.2438946664,0.3861665428,0.02175987139,-0.01745707355,1
0.2438946664,0.3920791447,0.01864171959,-0.01218272559,1
0.2438946664,0.3979917467,0.006909283344,-0.006224458106,1
