PIVlab, ASCII chart output - 13-Mar-2024
FRAME: 134, filenames: MEAN of frames 1:133 & MEAN of frames 1:133, conversion factor xy (px -> m): 0.00031932, conversion factor uv (px/frame -> m/s): 0.0095797
x [m],y [m],u [m/s],v [m/s],Vector type [-]
0.1523170471,0.2040473819,0.03278712556,-0.0003248164139,1
0.1523170471,0.209156543,0.03559980169,-0.00280729821,1
0.1523170471,0.2142657042,0.03819828108,-0.006180650555,1
0.1523170471,0.2193748802,0.0387240313,-0.009865180589,1
0.1523170471,0.2244840413,0.03658735752,-0.01456015278,1
0.1523170471,0.2295932174,0.03295201808,-0.02289242484,1
0.1523170471,0.2347023785,0.02601276524,-0.03348169103,1
0.1523170471,0.2398115396,0.01219636574,-0.03883558139,1
0.1523170471,0.2449207157,-0.002857689513,-0.03915861249,1
0.1523170471,0.2500298917,-0.01459432021,-0.03408795595,1
0.1523170471,0.2551390529,-0.02176127583,-0.02575976774,1
0.1523170471,0.260248214,-0.02599381097,-0.01777447574,1
0.1523170471,0.2653573751,-0.02756619826,-0.01053735334,1
0.1523170471,0.2704665661,-0.02693224326,-0.003565348918,1
0.1523170471,0.2755757272,-0.02530463971,0.003202682361,1
0.1523170471,0.2806848884,-0.02302456833,0.0103362035,1
0.1523170471,0.2857940495,-0.0188680999,0.01724491641,1
0.1523170471,0.2909032106,-0.01249459572,0.02465319633,1
0.1523170471,0.2960124016,-0.003751140088,0.02743497305,1
0.1523170471,0.3011215627,0.004914195742,0.02638410591,1
0.1523170471,0.3062307239,0.01098834164,0.02155929431,1
0.1523170471,0.311339885,0.01310109906,0.0163383577,1
0.1523170471,0.3164490461,0.01308427658,0.01251080073,1
0.1523170471,0.3215582371,0.01162198279,0.009684079327,1
0.1523170471,0.3266673982,0.008816016838,0.007462763693,1
0.1523170471,0.3317765594,0.005024283659,0.00623473851,1
0.1523170471,0.3368857205,0.001245020889,0.006345956121,1
0.1523170471,0.3419948816,-0.0026123547,0.00719249947,1
0.1574262232,0.1989382058,0.0312145669,0.005549217109,1
0.1574262232,0.2040473819,0.03378592059,0.00306114112,1
0.1574262232,0.209156543,0.03748235852,0.001406288124,1
0.1574262232,0.2142657042,0.04194784537,-0.001125509269,1
0.1574262232,0.2193748802,0.04427051544,-0.003961648792,1
0.1574262232,0.2244840413,0.04328079522,-0.009041423909,1
0.1574262232,0.2295932174,0.0436697118,-0.02194753289,1
0.1574262232,0.2347023785,0.03293361887,-0.03397346288,1
0.1574262232,0.2398115396,0.0133618312,-0.04487877339,1
0.1574262232,0.2449207157,-0.007531702984,-0.04516709223,1
0.1574262232,0.2500298917,-0.02258284576,-0.03620446473,1
0.1574262232,0.2551390529,-0.03119977005,-0.0261109136,1
0.1574262232,0.260248214,-0.03446889296,-0.0175158754,1
0.1574262232,0.2653573751,-0.03489254788,-0.009875810705,1
0.1574262232,0.2704665661,-0.03367028385,-0.002591777593,1
0.1574262232,0.2755757272,-0.03203634918,0.004663863219,1
0.1574262232,0.2806848884,-0.03074843436,0.01204274315,1
0.1574262232,0.2857940495,-0.0274101533,0.02035463788,1
0.1574262232,0.2909032106,-0.01813714579,0.02665006369,1
0.1574262232,0.2960124016,-0.004233457614,0.02863997966,1
0.1574262232,0.3011215627,0.009263296612,0.02727455646,1
0.1574262232,0.3062307239,0.01720442064,0.02144948393,1
0.1574262232,0.311339885,0.01846225932,0.01551018376,1
0.1574262232,0.3164490461,0.01618002914,0.01146334969,1
0.1574262232,0.3215582371,0.0139450375,0.009174854495,1
0.1574262232,0.3266673982,0.01054565329,0.007651254069,1
0.1574262232,0.3317765594,0.005994949955,0.006786816288,1
0.1574262232,0.3368857205,0.001196101191,0.006370923948,1
0.1574262232,0.3419948816,-0.003326396691,0.006672953721,1
0.1625353843,0.1989382058,0.03232484683,0.008725762367,1
0.1625353843,0.2040473819,0.03398643062,0.006851163693,1
0.1625353843,0.209156543,0.03849075362,0.00644874759,1
0.1625353843,0.2142657042,0.04430124536,0.005657395348,1
0.1625353843,0.2193748802,0.04867614061,0.004451767076,1
0.1625353843,0.2244840413,0.04978572577,0.00044081331,1
0.1625353843,0.2295932174,0.05555234477,-0.01152532268,1
0.1625353843,0.2347023785,0.04393260181,-0.02909002453,1
0.1625353843,0.2398115396,0.01327132992,-0.0408767052,1
0.1625353843,0.2449207157,-0.01566416398,-0.04352169484,1
0.1625353843,0.2500298917,-0.03487590328,-0.03352853283,1
0.1625353843,0.2551390529,-0.04249769449,-0.0227878876,1
0.1625353843,0.260248214,-0.04339264333,-0.01435663085,1
0.1625353843,0.2653573751,-0.04207476974,-0.007694665343,1
0.1625353843,0.2704665661,-0.04009239748,-0.001345830853,1
0.1625353843,0.2755757272,-0.03869231418,0.005285412073,1
0.1625353843,0.2806848884,-0.03917340562,0.01217835769,1
0.1625353843,0.2857940495,-0.03692323714,0.0201132223,1
0.1625353843,0.2909032106,-0.02599582635,0.02635972947,1
0.1625353843,0.2960124016,-0.005683735479,0.03178312257,1
0.1625353843,0.3011215627,0.01409865916,0.02407904342,1
0.1625353843,0.3062307239,0.0246809721,0.01570616104,1
0.1625353843,0.311339885,0.02332642674,0.01101739518,1
0.1625353843,0.3164490461,0.01899107173,0.008366685361,1
0.1625353843,0.3215582371,0.0154585233,0.007464588154,1
0.1625353843,0.3266673982,0.01149923448,0.006857919972,1
0.1625353843,0.3317765594,0.006595131475,0.006387698464,1
0.1625353843,0.3368857205,0.001427825075,0.00604213262,1
0.1625353843,0.3419948816,-0.003335265908,0.005668848753,1
0.1676445603,0.1989382058,0.03206978366,0.01178680826,1
0.1676445603,0.2040473819,0.03355013952,0.0110924067,1
0.1676445603,0.209156543,0.03786243498,0.01207776088,1
0.1676445603,0.2142657042,0.04381085187,0.01340174954,1
0.1676445603,0.2193748802,0.0503253378,0.01569922455,1
0.1676445603,0.2244840413,0.05158149078,0.01496434677,1
0.1676445603,0.2295932174,0.05559892952,0.01001327671,1
0.1676445603,0.2347023785,0.01824068837,-0.0005222823238,1
0.1676445603,0.2398115396,0.000714506139,-0.003581873607,1
0.1676445603,0.2449207157,-0.01162946038,-0.006607115269,1
0.1676445603,0.2500298917,-0.04693072662,-0.01777166501,1
0.1676445603,0.2551390529,-0.052885741,-0.01348721702,1
0.1676445603,0.260248214,-0.05118567124,-0.008000991307,1
0.1676445603,0.2653573751,-0.04771338031,-0.003668386256,1
0.1676445603,0.2704665661,-0.04496749118,0.000569369935,1
0.1676445603,0.2755757272,-0.04398024455,0.004938766826,1
0.1676445603,0.2806848884,-0.04585878551,0.009601484053,1
0.1676445603,0.2857940495,-0.04679151252,0.01387205813,1
0.1676445603,0.2909032106,-0.03462288529,0.01420307532,1
0.1676445603,0.2960124016,-0.0062220213,0.003825572552,1
0.1676445603,0.3011215627,0.01268864516,0.003568212967,1
0.1676445603,0.3062307239,0.027779378,0.001186113455,1
0.1676445603,0.311339885,0.02546959743,0.0009416839457,1
0.1676445603,0.3164490461,0.01909900829,0.002489238046,1
0.1676445603,0.3215582371,0.01572520286,0.003655765671,1
0.1676445603,0.3266673982,0.01179389283,0.00437043421,1
0.1676445603,0.3317765594,0.006785213482,0.004635296296,1
0.1676445603,0.3368857205,0.001772537362,0.004811557941,1
0.1676445603,0.3419948816,-0.002384918509,0.004423146136,1
0.1727537215,0.1989382058,0.03039525822,0.01447057351,1
0.1727537215,0.2040473819,0.03176447749,0.01503216196,1
0.1727537215,0.209156543,0.03556695208,0.01716570184,1
0.1727537215,0.2142657042,0.04017561674,0.02062417008,1
0.1727537215,0.2193748802,0.04583590478,0.02629158087,1
0.1727537215,0.2244840413,0.04690803215,0.0317184329,1
0.1727537215,0.2295932174,0.04263622686,0.03514643013,1
0.1727537215,0.2347023785,0.01012173295,0.01237432379,1
0.1727537215,0.2398115396,-0.002828070195,0.007441794034,1
0.1727537215,0.2449207157,-0.017245261,0.005279926583,1
0.1727537215,0.2500298917,-0.05634177476,0.002282050904,1
0.1727537215,0.2551390529,-0.05777610838,-6.492117973e-05,1
0.1727537215,0.260248214,-0.0550208725,0.0003104962525,1
0.1727537215,0.2653573751,-0.05048977211,0.001365670469,1
0.1727537215,0.2704665661,-0.04728391394,0.002685485408,1
0.1727537215,0.2755757272,-0.04668961838,0.003999927081,1
0.1727537215,0.2806848884,-0.048928909,0.004799370654,1
0.1727537215,0.2857940495,-0.0519583188,0.003940473311,1
0.1727537215,0.2909032106,-0.04641317204,-0.005070584826,1
0.1727537215,0.2960124016,-0.01474314462,-0.0100194132,1
0.1727537215,0.3011215627,0.005008747336,-0.01587474719,1
0.1727537215,0.3062307239,0.01891655661,-0.01771351695,1
0.1727537215,0.311339885,0.01920884475,-0.009463457391,1
0.1727537215,0.3164490461,0.01634007692,-0.003766412614,1
0.1727537215,0.3215582371,0.01427295618,-0.0008814058383,1
0.1727537215,0.3266673982,0.01090605464,0.001258683042,1
0.1727537215,0.3317765594,0.00636799261,0.002771020634,1
0.1727537215,0.3368857205,0.00204793876,0.003545662854,1
0.1727537215,0.3419948816,-0.001279553864,0.003798102261,1
0.1778628975,0.1989382058,0.02738627791,0.01603972912,1
0.1778628975,0.2040473819,0.0291118212,0.01778344624,1
0.1778628975,0.209156543,0.032008145,0.02091430686,1
0.1778628975,0.2142657042,0.03454690799,0.02545509301,1
0.1778628975,0.2193748802,0.0368099995,0.03234769776,1
0.1778628975,0.2244840413,0.03737229109,0.04271237925,1
0.1778628975,0.2295932174,0.02902597561,0.05269711837,1
0.1778628975,0.2347023785,0.007776723243,0.05735510588,1
0.1778628975,0.2398115396,-0.01677206159,0.04729475081,1
0.1778628975,0.2449207157,-0.04267073795,0.03579003736,1
0.1778628975,0.2500298917,-0.05303379893,0.01838752627,1
0.1778628975,0.2551390529,-0.05545098335,0.01179162785,1
0.1778628975,0.260248214,-0.05395365134,0.008209977299,1
0.1778628975,0.2653573751,-0.05003122985,0.006270752754,1
0.1778628975,0.2704665661,-0.04691391438,0.004730640445,1
0.1778628975,0.2755757272,-0.0463652797,0.003051186446,1
0.1778628975,0.2806848884,-0.04773336276,0.0008045273134,1
0.1778628975,0.2857940495,-0.04938618839,-0.003839281853,1
0.1778628975,0.2909032106,-0.04705274105,-0.01588145643,1
0.1778628975,0.2960124016,-0.02926387079,-0.02751188911,1
0.1778628975,0.3011215627,-0.007126061246,-0.02925887331,1
0.1778628975,0.3062307239,0.00567595847,-0.02257553115,1
0.1778628975,0.311339885,0.01075171307,-0.01397323608,1
0.1778628975,0.3164490461,0.01191743091,-0.007697911467,1
0.1778628975,0.3215582371,0.01119515672,-0.003544986714,1
0.1778628975,0.3266673982,0.008537270129,-0.0004454160808,1
0.1778628975,0.3317765594,0.004888566677,0.002174298745,1
0.1778628975,0.3368857205,0.001337992377,0.003742747707,1
0.1778628975,0.3419948816,-0.00129050063,0.004400432575,1
0.1829720587,0.1989382058,0.02356278524,0.01641532965,1
0.1829720587,0.2040473819,0.02571872249,0.0186062865,1
0.1829720587,0.209156543,0.02772173472,0.02255482227,1
0.1829720587,0.2142657042,0.02888240665,0.02785056829,1
0.1829720587,0.2193748802,0.02792073786,0.03365746886,1
0.1829720587,0.2244840413,0.02455386333,0.04248412699,1
0.1829720587,0.2295932174,0.01720444113,0.05523942038,1
0.1829720587,0.2347023785,0.001692906604,0.06241210923,1
0.1829720587,0.2398115396,-0.018588081,0.05651174486,1
0.1829720587,0.2449207157,-0.0354655534,0.03937395662,1
0.1829720587,0.2500298917,-0.04548420757,0.02795067243,1
0.1829720587,0.2551390529,-0.04889596254,0.01933873259,1
0.1829720587,0.260248214,-0.04885272682,0.01399708446,1
0.1829720587,0.2653573751,-0.04677196965,0.01021589991,1
0.1829720587,0.2704665661,-0.04422012717,0.00643286854,1
0.1829720587,0.2755757272,-0.04338204488,0.002641776111,1
0.1829720587,0.2806848884,-0.04352595285,-0.0009494588594,1
0.1829720587,0.2857940495,-0.04227994755,-0.005848449655,1
0.1829720587,0.2909032106,-0.03760572895,-0.01609185152,1
0.1829720587,0.2960124016,-0.02597431093,-0.02489608154,1
0.1829720587,0.3011215627,-0.01181875169,-0.02496853471,1
0.1829720587,0.3062307239,-0.001591627835,-0.01954005659,1
0.1829720587,0.311339885,0.004336136393,-0.01356347557,1
0.1829720587,0.3164490461,0.006966604386,-0.00778976595,1
0.1829720587,0.3215582371,0.006983742584,-0.003071358195,1
0.1829720587,0.3266673982,0.00521239033,0.0004999071243,1
0.1829720587,0.3317765594,0.002377357567,0.003087747144,1
0.1829720587,0.3368857205,-5.726289601e-06,0.004451720975,1
0.1829720587,0.3419948816,-0.001409595832,0.004967691377,1
0.1880812198,0.1989382058,0.02024701983,0.01643657684,1
0.1880812198,0.2040473819,0.02210962214,0.01802172139,1
0.1880812198,0.209156543,0.02304065973,0.02225268632,1
0.1880812198,0.2142657042,0.0231249854,0.02753296494,1
0.1880812198,0.2193748802,0.0213769991,0.03334565833,1
0.1880812198,0.2244840413,0.01648552157,0.03912448511,1
0.1880812198,0.2295932174,0.007951386273,0.043587327,1
0.1880812198,0.2347023785,-0.003385124961,0.04594862834,1
0.1880812198,0.2398115396,-0.01647985168,0.04394090548,1
0.1880812198,0.2449207157,-0.0291560106,0.03894184902,1
0.1880812198,0.2500298917,-0.03699892759,0.03086528741,1
0.1880812198,0.2551390529,-0.0402061604,0.02238811553,1
0.1880812198,0.260248214,-0.04232344031,0.01725460775,1
0.1880812198,0.2653573751,-0.04182806611,0.01264608838,1
0.1880812198,0.2704665661,-0.04026460648,0.007606416941,1
0.1880812198,0.2755757272,-0.03918989003,0.002918174956,1
0.1880812198,0.2806848884,-0.03830754757,-0.000754305278,1
0.1880812198,0.2857940495,-0.03549543396,-0.005101786926,1
0.1880812198,0.2909032106,-0.03037960827,-0.01150933467,1
0.1880812198,0.2960124016,-0.02171374857,-0.01807904616,1
0.1880812198,0.3011215627,-0.01227890048,-0.01922230981,1
0.1880812198,0.3062307239,-0.005022833124,-0.01479723956,1
0.1880812198,0.311339885,-0.0005360927898,-0.01035194565,1
0.1880812198,0.3164490461,0.001894985908,-0.005705234129,1
0.1880812198,0.3215582371,0.002757361624,-0.001561913872,1
0.1880812198,0.3266673982,0.00219108793,0.001710313372,1
0.1880812198,0.3317765594,0.0004113271716,0.004013300873,1
0.1880812198,0.3368857205,-0.0009332165355,0.005041151773,1
0.1880812198,0.3419948816,-0.001603390439,0.004996433388,1
0.1931903958,0.1989382058,0.01728350855,0.01539308857,1
0.1931903958,0.2040473819,0.01862275787,0.01696688682,1
0.1931903958,0.209156543,0.01868270896,0.02063763328,1
0.1931903958,0.2142657042,0.01803641021,0.02550562657,1
0.1931903958,0.2193748802,0.01570709422,0.03084803931,1
0.1931903958,0.2244840413,0.01108837221,0.03623189777,1
0.1931903958,0.2295932174,0.004096374847,0.04018610716,1
0.1931903958,0.2347023785,-0.004839989822,0.04190327972,1
0.1931903958,0.2398115396,-0.01500321738,0.04038375989,1
0.1931903958,0.2449207157,-0.02397826873,0.03596242517,1
0.1931903958,0.2500298917,-0.02949799597,0.02947458625,1
0.1931903958,0.2551390529,-0.03324330226,0.02332860045,1
0.1931903958,0.260248214,-0.03597293422,0.01842204854,1
0.1931903958,0.2653573751,-0.03658831865,0.01357322559,1
0.1931903958,0.2704665661,-0.03583481163,0.008197311312,1
0.1931903958,0.2755757272,-0.03469924256,0.003529533511,1
0.1931903958,0.2806848884,-0.03337005898,0.0002325496898,1
0.1931903958,0.2857940495,-0.03036430106,-0.003388831392,1
0.1931903958,0.2909032106,-0.02576060407,-0.008384273387,1
0.1931903958,0.2960124016,-0.020032553,-0.01207096782,1
0.1931903958,0.3011215627,-0.01319225319,-0.01289105602,1
0.1931903958,0.3062307239,-0.007078969851,-0.01035424136,1
0.1931903958,0.311339885,-0.003424264258,-0.007184277754,1
0.1931903958,0.3164490461,-0.001631286694,-0.004172920249,1
0.1931903958,0.3215582371,-0.0006128927344,-0.001298175193,1
0.1931903958,0.3266673982,-0.0004004006623,0.001215552562,1
0.1931903958,0.3317765594,-0.001012517838,0.002877048682,1
0.1931903958,0.3368857205,-0.001531850314,0.003746945644,1
0.1931903958,0.3419948816,-0.001989116892,0.003717850428,1
0.198299557,0.1989382058,0.01544931345,0.01404740289,1
0.198299557,0.2040473819,0.01557044871,0.01543951686,1
0.198299557,0.209156543,0.01523765549,0.01847803034,1
0.198299557,0.2142657042,0.01384244766,0.02248399705,1
0.198299557,0.2193748802,0.01120865345,0.02681680582,1
0.198299557,0.2244840413,0.00708470773,0.03122408502,1
0.198299557,0.2295932174,0.001684219111,0.03445054963,1
0.198299557,0.2347023785,-0.005288963672,0.03614721447,1
0.198299557,0.2398115396,-0.01301148441,0.03500443697,1
0.198299557,0.2449207157,-0.01961215958,0.0314922221,1
0.198299557,0.2500298917,-0.02406698279,0.02699550614,1
0.198299557,0.2551390529,-0.02782028727,0.02256637812,1
0.198299557,0.260248214,-0.03077829443,0.01802294701,1
0.198299557,0.2653573751,-0.03172091022,0.01343710534,1
0.198299557,0.2704665661,-0.0314932093,0.008642893285,1
0.198299557,0.2755757272,-0.03043631092,0.004359583836,1
0.198299557,0.2806848884,-0.02921446972,0.001221184735,1
0.198299557,0.2857940495,-0.02665047906,-0.001712322468,1
0.198299557,0.2909032106,-0.02325008437,-0.005429666955,1
0.198299557,0.2960124016,-0.0190127138,-0.008584045805,1
0.198299557,0.3011215627,-0.0140989311,-0.008901447989,1
0.198299557,0.3062307239,-0.009080408141,-0.008061707951,1
0.198299557,0.311339885,-0.005519208033,-0.006186369341,1
0.198299557,0.3164490461,-0.003669819795,-0.004162035417,1
0.198299557,0.3215582371,-0.002604416804,-0.002388271037,1
0.198299557,0.3266673982,-0.002049187431,-0.0006937293219,1
0.198299557,0.3317765594,-0.002097148914,0.0005543466541,1
0.198299557,0.3368857205,-0.002138346899,0.001336344634,1
0.198299557,0.3419948816,-0.002474912442,0.001885391539,1
0.203408733,0.1989382058,0.01575636491,0.01065796427,1
0.203408733,0.2040473819,0.01315061748,0.01407887321,1
0.203408733,0.209156543,0.01188669074,0.01646956801,1
0.203408733,0.2142657042,0.01071364153,0.01859393343,1
0.203408733,0.2193748802,0.008737082593,0.02079684101,1
0.203408733,0.2244840413,0.005554245785,0.02294761501,1
0.203408733,0.2295932174,0.0009064697078,0.02405774966,1
0.203408733,0.2347023785,-0.004640598781,0.0248778183,1
0.203408733,0.2398115396,-0.009136052802,0.02364533581,1
0.203408733,0.2449207157,-0.01403263398,0.02223632671,1
0.203408733,0.2500298917,-0.02058691904,0.02072955668,1
0.203408733,0.2551390529,-0.02668718249,0.01950002462,1
0.203408733,0.260248214,-0.02781593241,0.01601034589,1
0.203408733,0.2653573751,-0.02756962739,0.01174599025,1
0.203408733,0.2704665661,-0.02756183781,0.008357463405,1
0.203408733,0.2755757272,-0.02715702727,0.005554564763,1
0.203408733,0.2806848884,-0.02760914154,0.002210178878,1
0.203408733,0.2857940495,-0.02621439099,-0.0003823533189,1
0.203408733,0.2909032106,-0.02342336997,-0.002449007472,1
0.203408733,0.2960124016,-0.0203816127,-0.003330716398,1
0.203408733,0.3011215627,-0.01539924275,-0.005413713399,1
0.203408733,0.3062307239,-0.01165294182,-0.007852038369,1
0.203408733,0.311339885,-0.007671448402,-0.007334030233,1
0.203408733,0.3164490461,-0.004468051251,-0.005508305505,1
0.203408733,0.3215582371,-0.003015715862,-0.004408308305,1
0.203408733,0.3266673982,-0.002325620037,-0.00373673276,1
0.203408733,0.3317765594,-0.001863681595,-0.002697193995,1
0.203408733,0.3368857205,-0.001849597786,-0.00170788751,1
0.203408733,0.3419948816,-0.001939012436,0.0003883804893,1
