PIVlab, ASCII chart output - 06-Mar-2024
FRAME: 152, filenames: MEAN of frames 1:151 & MEAN of frames 1:151, conversion factor xy (px -> m): 0.00015336, conversion factor uv (px/frame -> m/s): 0.0046013
0.02990565449,0.1199293435,-0.002462904667,0.02542380616,1
0.02990565449,0.12238314,-0.0007498537889,0.02474570274,1
0.02990565449,0.1248369366,0.0006541401381,0.02419005893,1
0.02990565449,0.1272907257,0.001990534132,0.02344871312,1
0.02990565449,0.1297445297,0.003250792855,0.02259931527,1
0.02990565449,0.1321983188,0.004542730749,0.02157634124,1
0.02990565449,0.1346521229,NaN,NaN,0
0.02990565449,0.1371059269,NaN,NaN,0
0.02990565449,0.139559716,NaN,NaN,0
0.02990565449,0.14201352,NaN,NaN,0
0.02990565449,0.1444673091,NaN,NaN,0
0.02990565449,0.1469211131,NaN,NaN,0
0.02990565449,0.1493749022,NaN,NaN,0
0.02990565449,0.1518287063,NaN,NaN,0
0.02990565449,0.1542824954,NaN,NaN,0
0.02990565449,0.1567362994,NaN,NaN,0
0.02990565449,0.1591900885,NaN,NaN,0
0.02990565449,0.1616438925,NaN,NaN,0
0.02990565449,0.1640976965,NaN,NaN,0
0.02990565449,0.1665514857,NaN,NaN,0
0.02990565449,0.1690052897,NaN,NaN,0
0.02990565449,0.1714590788,NaN,NaN,0
0.02990565449,0.1739128828,NaN,NaN,0
0.03235945106,0.08557617664,NaN,NaN,0
0.03235945106,0.08802997321,NaN,NaN,0
0.03235945106,0.09048376977,NaN,NaN,0
0.03235945106,0.09293757379,NaN,NaN,0
0.03235945106,0.09539137036,NaN,NaN,0
0.03235945106,0.09784516692,NaN,NaN,0
0.03235945106,0.1002989635,NaN,NaN,0
0.03235945106,0.1027527601,NaN,NaN,0
0.03235945106,0.1052065566,NaN,NaN,0
0.03235945106,0.1076603532,-0.009935966693,0.0237935856,1
0.03235945106,0.1101141497,-0.00913633965,0.02446136996,1
0.03235945106,0.1125679463,-0.007674409077,0.02526445128,1
0.03235945106,0.1150217429,-0.006074538454,0.02636489086,1
0.03235945106,0.1174755394,-0.004369201139,0.02730500139,1
0.03235945106,0.1199293435,-0.002543157665,0.02767394669,1
0.03235945106,0.12238314,-0.0007008726243,0.02761162445,1
0.03235945106,0.1248369366,0.001037663314,0.02716734074,1
0.03235945106,0.1272907257,0.002659635385,0.02636434324,1
0.03235945106,0.1297445297,0.004225446843,0.02516088635,1
0.03235945106,0.1321983188,0.005593833048,0.02381847054,1
0.03235945106,0.1346521229,0.006595385727,0.02221537754,1
0.03235945106,0.1371059269,0.00747637311,0.02077043802,1
0.03235945106,0.139559716,NaN,NaN,0
0.03235945106,0.14201352,NaN,NaN,0
0.03235945106,0.1444673091,NaN,NaN,0
0.03235945106,0.1469211131,NaN,NaN,0
0.03235945106,0.1493749022,NaN,NaN,0
0.03235945106,0.1518287063,NaN,NaN,0
0.03235945106,0.1542824954,NaN,NaN,0
0.03235945106,0.1567362994,NaN,NaN,0
0.03235945106,0.1591900885,NaN,NaN,0
0.03235945106,0.1616438925,NaN,NaN,0
0.03235945106,0.1640976965,NaN,NaN,0
0.03235945106,0.1665514857,NaN,NaN,0
0.03235945106,0.1690052897,NaN,NaN,0
0.03235945106,0.1714590788,NaN,NaN,0
0.03235945106,0.1739128828,NaN,NaN,0
0.03481324762,0.08557617664,NaN,NaN,0
0.03481324762,0.08802997321,NaN,NaN,0
0.03481324762,0.09048376977,NaN,NaN,0
0.03481324762,0.09293757379,NaN,NaN,0
0.03481324762,0.09539137036,NaN,NaN,0
0.03481324762,0.09784516692,NaN,NaN,0
0.03481324762,0.1002989635,NaN,NaN,0
0.03481324762,0.1027527601,-0.01378978882,0.02207338624,1
0.03481324762,0.1052065566,-0.01276577171,0.02334911376,1
0.03481324762,0.1076603532,-0.01160333864,0.02492061444,1
0.03481324762,0.1101141497,-0.01025905367,0.02638590895,1
0.03481324762,0.1125679463,-0.008757437579,0.02775121666,1
0.03481324762,0.1150217429,-0.007031946909,0.02918978967,1
0.03481324762,0.1174755394,-0.005066807382,0.03041013516,1
0.03481324762,0.1199293435,-0.0028963855,0.03106667474,1
0.03481324762,0.12238314,-0.0006388180773,0.03123242036,1
0.03481324762,0.1248369366,0.001551310183,0.03090504929,1
0.03481324762,0.1272907257,0.003631733125,0.03007957526,1
0.03481324762,0.1297445297,0.005554770585,0.02873359062,1
0.03481324762,0.1321983188,0.007171515375,0.0270729959,1
0.03481324762,0.1346521229,0.00830786489,0.02517425641,1
0.03481324762,0.1371059269,0.009127378464,0.02317225561,1
0.03481324762,0.139559716,0.009737547487,0.02121838741,1
0.03481324762,0.14201352,NaN,NaN,0
0.03481324762,0.1444673091,NaN,NaN,0
0.03481324762,0.1469211131,NaN,NaN,0
0.03481324762,0.1493749022,NaN,NaN,0
0.03481324762,0.1518287063,NaN,NaN,0
0.03481324762,0.1542824954,NaN,NaN,0
0.03481324762,0.1567362994,NaN,NaN,0
0.03481324762,0.1591900885,NaN,NaN,0
0.03481324762,0.1616438925,NaN,NaN,0
0.03481324762,0.1640976965,NaN,NaN,0
0.03481324762,0.1665514857,NaN,NaN,0
0.03481324762,0.1690052897,NaN,NaN,0
0.03481324762,0.1714590788,NaN,NaN,0
0.03481324762,0.1739128828,NaN,NaN,0
0.03726704419,0.08557617664,NaN,NaN,0
0.03726704419,0.08802997321,NaN,NaN,0
0.03726704419,0.09048376977,NaN,NaN,0
0.03726704419,0.09293757379,NaN,NaN,0
0.03726704419,0.09539137036,NaN,NaN,0
0.03726704419,0.09784516692,NaN,NaN,0
0.03726704419,0.1002989635,NaN,NaN,0
0.03726704419,0.1027527601,-0.01516683586,0.02271577902,1
0.03726704419,0.1052065566,-0.01431097928,0.02454509027,1
0.03726704419,0.1076603532,-0.01330703311,0.0267967768,1
0.03726704419,0.1101141497,-0.0119619444,0.02892399207,1
0.03726704419,0.1125679463,-0.01028869208,0.03083238006,1
0.03726704419,0.1150217429,-0.008285860531,0.03254074976,1
0.03726704419,0.1174755394,-0.005964806769,0.03390278667,1
0.03726704419,0.1199293435,-0.003353767097,0.03475115448,1
0.03726704419,0.12238314,-0.0005834089825,0.03505942225,1
0.03726704419,0.1248369366,0.002152434085,0.03477754071,1
0.03726704419,0.1272907257,0.004752705805,0.03387670219,1
0.03726704419,0.1297445297,0.007097793277,0.03242311627,1
0.03726704419,0.1321983188,0.009075214155,0.03051359765,1
0.03726704419,0.1346521229,0.01049820706,0.02832843736,1
0.03726704419,0.1371059269,0.01141862944,0.02598169446,1
0.03726704419,0.139559716,0.01192548592,0.02356609888,1
0.03726704419,0.14201352,0.01224558521,0.02128541283,1
0.03726704419,0.1444673091,0.01246621925,0.0191639401,1
0.03726704419,0.1469211131,NaN,NaN,0
0.03726704419,0.1493749022,NaN,NaN,0
0.03726704419,0.1518287063,NaN,NaN,0
0.03726704419,0.1542824954,NaN,NaN,0
0.03726704419,0.1567362994,NaN,NaN,0
0.03726704419,0.1591900885,NaN,NaN,0
0.03726704419,0.1616438925,NaN,NaN,0
0.03726704419,0.1640976965,NaN,NaN,0
0.03726704419,0.1665514857,NaN,NaN,0
0.03726704419,0.1690052897,NaN,NaN,0
0.03726704419,0.1714590788,NaN,NaN,0
0.03726704419,0.1739128828,NaN,NaN,0
0.03972084448,0.08557617664,NaN,NaN,0
0.03972084448,0.08802997321,NaN,NaN,0
0.03972084448,0.09048376977,NaN,NaN,0
0.03972084448,0.09293757379,NaN,NaN,0
0.03972084448,0.09539137036,NaN,NaN,0
0.03972084448,0.09784516692,NaN,NaN,0
0.03972084448,0.1002989635,-0.01760830358,0.02207138389,1
0.03972084448,0.1027527601,-0.01703603938,0.02386397123,1
0.03972084448,0.1052065566,-0.01649622619,0.02626827359,1
0.03972084448,0.1076603532,-0.01559685171,0.02889158577,1
0.03972084448,0.1101141497,-0.0141300112,0.0313815549,1
0.03972084448,0.1125679463,-0.01220208965,0.03362423927,1
0.03972084448,0.1150217429,-0.009866569191,0.03562096134,1
0.03972084448,0.1174755394,-0.007136325818,0.03727553412,1
0.03972084448,0.1199293435,-0.003974914551,0.03835275397,1
0.03972084448,0.12238314,-0.0005866254214,0.0387959294,1
0.03972084448,0.1248369366,0.002808678197,0.03856837749,1
0.03972084448,0.1272907257,0.006025747396,0.03760388494,1
0.03972084448,0.1297445297,0.008903726004,0.03601779044,1
0.03972084448,0.1321983188,0.01130075846,0.03400908038,1
0.03972084448,0.1346521229,0.0130663095,0.03163363785,1
0.03972084448,0.1371059269,0.01417138427,0.02897420526,1
0.03972084448,0.139559716,0.01471373439,0.02609584294,1
0.03972084448,0.14201352,0.01483891997,0.02327976935,1
0.03972084448,0.1444673091,0.01464107633,0.0208139345,1
0.03972084448,0.1469211131,0.01439627632,0.0185834635,1
0.03972084448,0.1493749022,NaN,NaN,0
0.03972084448,0.1518287063,NaN,NaN,0
0.03972084448,0.1542824954,NaN,NaN,0
0.03972084448,0.1567362994,NaN,NaN,0
0.03972084448,0.1591900885,NaN,NaN,0
0.03972084448,0.1616438925,NaN,NaN,0
0.03972084448,0.1640976965,NaN,NaN,0
0.03972084448,0.1665514857,NaN,NaN,0
0.03972084448,0.1690052897,NaN,NaN,0
0.03972084448,0.1714590788,NaN,NaN,0
0.03972084448,0.1739128828,NaN,NaN,0
0.04217464104,0.08557617664,NaN,NaN,0
0.04217464104,0.08802997321,NaN,NaN,0
0.04217464104,0.09048376977,NaN,NaN,0
0.04217464104,0.09293757379,NaN,NaN,0
0.04217464104,0.09539137036,NaN,NaN,0
0.04217464104,0.09784516692,NaN,NaN,0
0.04217464104,0.1002989635,-0.01960911043,0.02266581357,1
0.04217464104,0.1027527601,-0.01945464686,0.02508287877,1
0.04217464104,0.1052065566,-0.01906878687,0.0278081689,1
0.04217464104,0.1076603532,-0.01814322919,0.03066474386,1
0.04217464104,0.1101141497,-0.01658344828,0.03348465264,1
0.04217464104,0.1125679463,-0.0144728329,0.03614366055,1
0.04217464104,0.1150217429,-0.01180505566,0.03853851557,1
0.04217464104,0.1174755394,-0.008518762887,0.04056439921,1
0.04217464104,0.1199293435,-0.004754548892,0.0418988429,1
0.04217464104,0.12238314,-0.0006588223041,0.04241771251,1
0.04217464104,0.1248369366,0.003418004373,0.04220025241,1
0.04217464104,0.1272907257,0.007269853726,0.04117879644,1
0.04217464104,0.1297445297,0.01078805793,0.0394930914,1
0.04217464104,0.1321983188,0.01374897361,0.03728274629,1
0.04217464104,0.1346521229,0.01588847674,0.03463993967,1
0.04217464104,0.1371059269,0.01731930859,0.03168861568,1
0.04217464104,0.139559716,0.01800500043,0.02851723135,1
0.04217464104,0.14201352,0.01796464808,0.02518998645,1
0.04217464104,0.1444673091,0.01736103371,0.02211209014,1
0.04217464104,0.1469211131,0.01664069854,0.01948626153,1
0.04217464104,0.1493749022,0.01617226377,0.01726714708,1
0.04217464104,0.1518287063,NaN,NaN,0
0.04217464104,0.1542824954,NaN,NaN,0
0.04217464104,0.1567362994,NaN,NaN,0
0.04217464104,0.1591900885,NaN,NaN,0
0.04217464104,0.1616438925,NaN,NaN,0
0.04217464104,0.1640976965,NaN,NaN,0
0.04217464104,0.1665514857,NaN,NaN,0
0.04217464104,0.1690052897,NaN,NaN,0
0.04217464104,0.1714590788,NaN,NaN,0
0.04217464104,0.1739128828,NaN,NaN,0
0.04462843761,0.08557617664,NaN,NaN,0
0.04462843761,0.08802997321,NaN,NaN,0
0.04462843761,0.09048376977,NaN,NaN,0
0.04462843761,0.09293757379,NaN,NaN,0
0.04462843761,0.09539137036,NaN,NaN,0
0.04462843761,0.09784516692,-0.0215847306,0.02029475197,1
0.04462843761,0.1002989635,-0.02191612311,0.02288398333,1
0.04462843761,0.1027527601,-0.0220363941,0.02575256117,1
0.04462843761,0.1052065566,-0.02173681557,0.02879807539,1
0.04462843761,0.1076603532,-0.02079517953,0.03194307536,1
0.04462843761,0.1101141497,-0.019259708,0.03518923,1
0.04462843761,0.1125679463,-0.01701336727,0.03844039887,1
0.04462843761,0.1150217429,-0.01403617673,0.04141032323,1
0.04462843761,0.1174755394,-0.01029935293,0.04389395192,1
0.04462843761,0.1199293435,-0.005750610959,0.04560434073,1
0.04462843761,0.12238314,-0.0007550976006,0.04628167674,1
0.04462843761,0.1248369366,0.004120308906,0.04592506215,1
0.04462843761,0.1272907257,0.008678547107,0.04470587894,1
0.04462843761,0.1297445297,0.01280194428,0.04250592366,1
0.04462843761,0.1321983188,0.01626937836,0.03978265449,1
0.04462843761,0.1346521229,0.01886694692,0.0368113555,1
0.04462843761,0.1371059269,0.02059314586,0.03360253572,1
0.04462843761,0.139559716,0.02135536075,0.03008528799,1
0.04462843761,0.14201352,0.02129355632,0.02656944096,1
0.04462843761,0.1444673091,0.02054913528,0.02327391133,1
0.04462843761,0.1469211131,0.01945726573,0.02032236382,1
0.04462843761,0.1493749022,0.01842659526,0.0177011136,1
0.04462843761,0.1518287063,0.01744736172,0.01537802629,1
0.04462843761,0.1542824954,0.01508284081,0.01196809486,1
0.04462843761,0.1567362994,NaN,NaN,0
0.04462843761,0.1591900885,NaN,NaN,0
0.04462843761,0.1616438925,NaN,NaN,0
0.04462843761,0.1640976965,NaN,NaN,0
0.04462843761,0.1665514857,NaN,NaN,0
0.04462843761,0.1690052897,NaN,NaN,0
0.04462843761,0.1714590788,NaN,NaN,0
0.04462843761,0.1739128828,NaN,NaN,0
0.04708223417,0.08557617664,NaN,NaN,0
0.04708223417,0.08802997321,NaN,NaN,0
0.04708223417,0.09048376977,NaN,NaN,0
0.04708223417,0.09293757379,NaN,NaN,0
0.04708223417,0.09539137036,NaN,NaN,0
0.04708223417,0.09784516692,-0.02382939868,0.01978886127,1
0.04708223417,0.1002989635,-0.0245090127,0.02263605408,1
0.04708223417,0.1027527601,-0.02489369176,0.02588996664,1
0.04708223417,0.1052065566,-0.02474815957,0.02930617705,1
0.04708223417,0.1076603532,-0.02399159782,0.03289147094,1
0.04708223417,0.1101141497,-0.02250908874,0.0366297029,1
0.04708223417,0.1125679463,-0.0202182699,0.04053645208,1
0.04708223417,0.1150217429,-0.01692148484,0.0443264842,1
0.04708223417,0.1174755394,-0.01252376009,0.04760942236,1
0.04708223417,0.1199293435,-0.00695603434,0.04978855699,1
0.04708223417,0.12238314,-0.000885497313,0.05081606656,1
0.04708223417,0.1248369366,0.005055023357,0.05016241968,1
0.04708223417,0.1272907257,0.01053633913,0.04862426966,1
0.04708223417,0.1297445297,0.01545037981,0.0458769165,1
0.04708223417,0.1321983188,0.01945890114,0.04238170385,1
0.04708223417,0.1346521229,0.02232448943,0.03862413764,1
0.04708223417,0.1371059269,0.02410918474,0.03487252444,1
0.04708223417,0.139559716,0.02499162778,0.03102710098,1
0.04708223417,0.14201352,0.02485550568,0.0272674989,1
0.04708223417,0.1444673091,0.02399330772,0.02389064059,1
0.04708223417,0.1469211131,0.02256966196,0.02080154419,1
0.04708223417,0.1493749022,0.02101645619,0.01784825325,1
0.04708223417,0.1518287063,0.01954442449,0.01526510809,1
0.04708223417,0.1542824954,0.0177538041,0.01289606467,1
0.04708223417,0.1567362994,NaN,NaN,0
0.04708223417,0.1591900885,NaN,NaN,0
0.04708223417,0.1616438925,NaN,NaN,0
0.04708223417,0.1640976965,NaN,NaN,0
0.04708223417,0.1665514857,NaN,NaN,0
0.04708223417,0.1690052897,NaN,NaN,0
0.04708223417,0.1714590788,NaN,NaN,0
0.04708223417,0.1739128828,NaN,NaN,0
0.04953603074,0.08557617664,NaN,NaN,0
0.04953603074,0.08802997321,NaN,NaN,0
0.04953603074,0.09048376977,NaN,NaN,0
0.04953603074,0.09293757379,NaN,NaN,0
0.04953603074,0.09539137036,-0.0252806209,0.01670603268,1
0.04953603074,0.09784516692,-0.02638523281,0.01913887635,1
0.04953603074,0.1002989635,-0.02738275006,0.02209762298,1
0.04953603074,0.1027527601,-0.02809029445,0.0255686231,1
0.04953603074,0.1052065566,-0.02831785008,0.02939529158,1
0.04953603074,0.1076603532,-0.02797436342,0.03362052143,1
0.04953603074,0.1101141497,-0.0268306043,0.03812948987,1
0.04953603074,0.1125679463,-0.02437097766,0.04285044223,1
0.04953603074,0.1150217429,-0.02046981268,0.04739544168,1
0.04953603074,0.1174755394,-0.01520399936,0.05159315467,1
0.04953603074,0.1199293435,-0.008452530019,0.05438136309,1
0.04953603074,0.12238314,-0.0009768110467,0.05562176555,1
0.04953603074,0.1248369366,0.006352740806,0.05468564481,1
0.04953603074,0.1272907257,0.01314945705,0.05272096395,1
0.04953603074,0.1297445297,0.01908979379,0.0494081229,1
0.04953603074,0.1321983188,0.02381426468,0.04528253153,1
0.04953603074,0.1346521229,0.02677964978,0.0406607613,1
0.04953603074,0.1371059269,0.02844294906,0.03593979031,1
0.04953603074,0.139559716,0.02899623848,0.03139972687,1
0.04953603074,0.14201352,0.02873637341,0.02741227672,1
0.04953603074,0.1444673091,0.02759971656,0.0238247104,1
0.04953603074,0.1469211131,0.02584578283,0.0206342563,1
0.04953603074,0.1493749022,0.02385345474,0.01759741828,1
0.04953603074,0.1518287063,0.02197434939,0.01491748355,1
0.04953603074,0.1542824954,0.01993160695,0.01262385491,1
0.04953603074,0.1567362994,0.01766353101,0.01034760661,1
0.04953603074,0.1591900885,NaN,NaN,0
0.04953603074,0.1616438925,NaN,NaN,0
0.04953603074,0.1640976965,NaN,NaN,0
0.04953603074,0.1665514857,NaN,NaN,0
0.04953603074,0.1690052897,NaN,NaN,0
0.04953603074,0.1714590788,NaN,NaN,0
0.04953603074,0.1739128828,NaN,NaN,0
0.05198982731,0.08557617664,NaN,NaN,0
0.05198982731,0.08802997321,NaN,NaN,0
0.05198982731,0.09048376977,NaN,NaN,0
0.05198982731,0.09293757379,-0.0259822309,0.01364491694,1
0.05198982731,0.09539137036,-0.0275261607,0.01562366728,1
0.05198982731,0.09784516692,-0.02904368378,0.0181472227,1
0.05198982731,0.1002989635,-0.03044866025,0.0211678315,1
0.05198982731,0.1027527601,-0.03152602166,0.02474991605,1
0.05198982731,0.1052065566,-0.03233630583,0.02897742391,1
0.05198982731,0.1076603532,-0.03256863356,0.0336567536,1
0.05198982731,0.1101141497,-0.03178895265,0.03898033127,1
0.05198982731,0.1125679463,-0.02921907604,0.0445663929,1
0.05198982731,0.1150217429,-0.02480082773,0.04980945215,1
0.05198982731,0.1174755394,-0.01863117144,0.05454263464,1
0.05198982731,0.1199293435,-0.01037159469,0.05806099996,1
0.05198982731,0.12238314,-0.001239469391,0.05979827046,1
0.05198982731,0.1248369366,0.007991805673,0.05867934972,1
0.05198982731,0.1272907257,0.01627617702,0.05571982637,1
0.05198982731,0.1297445297,0.02322000824,0.05164914578,1
0.05198982731,0.1321983188,0.02860095538,0.04699333012,1
0.05198982731,0.1346521229,0.03200268,0.0418471396,1
0.05198982731,0.1371059269,0.03367545456,0.03668810055,1
0.05198982731,0.139559716,0.03351636603,0.03137188777,1
0.05198982731,0.14201352,0.03265026212,0.02683836222,1
0.05198982731,0.1444673091,0.03112454712,0.02292804234,1
0.05198982731,0.1469211131,0.02905048057,0.01969754137,1
0.05198982731,0.1493749022,0.02681676485,0.01688995026,1
0.05198982731,0.1518287063,0.02455103025,0.0142611945,1
0.05198982731,0.1542824954,0.02202945948,0.01190592535,1
0.05198982731,0.1567362994,0.01945211366,0.009709911421,1
0.05198982731,0.1591900885,0.01733003929,0.008021480404,1
0.05198982731,0.1616438925,NaN,NaN,0
0.05198982731,0.1640976965,NaN,NaN,0
0.05198982731,0.1665514857,NaN,NaN,0
0.05198982731,0.1690052897,NaN,NaN,0
0.05198982731,0.1714590788,NaN,NaN,0
0.05198982731,0.1739128828,NaN,NaN,0
0.0544436276,0.08557617664,NaN,NaN,0
0.0544436276,0.08802997321,NaN,NaN,0
0.0544436276,0.09048376977,NaN,NaN,0
0.0544436276,0.09293757379,-0.02777358517,0.01235760748,1
0.0544436276,0.09539137036,-0.02968422137,0.0143013699,1
0.0544436276,0.09784516692,-0.0315910168,0.01672520861,1
0.0544436276,0.1002989635,-0.03351351246,0.01970399357,1
0.0544436276,0.1027527601,-0.035206642,0.02336105891,1
0.0544436276,0.1052065566,-0.03695460409,0.02782372199,1
0.0544436276,0.1076603532,-0.03779635951,0.0329076536,1
0.0544436276,0.1101141497,-0.03711519018,0.03857173026,1
0.0544436276,0.1125679463,-0.03473041579,0.04444017261,1
0.0544436276,0.1150217429,-0.03008374944,0.05036827177,1
0.0544436276,0.1174755394,-0.02264200523,0.05553003401,1
0.0544436276,0.1199293435,-0.01267177053,0.05972421169,1
0.0544436276,0.12238314,-0.001439842978,0.06102533638,1
0.0544436276,0.1248369366,0.009642813355,0.05946727097,1
0.0544436276,0.1272907257,0.0195314344,0.05630503595,1
0.0544436276,0.1297445297,0.02771261707,0.05145253986,1
0.0544436276,0.1321983188,0.03362055868,0.04638079926,1
0.0544436276,0.1346521229,0.03699607775,0.04066508636,1
0.0544436276,0.1371059269,0.03867189959,0.03546157479,1
0.0544436276,0.139559716,0.03829905391,0.03017896041,1
0.0544436276,0.14201352,0.03679974377,0.02545282431,1
0.0544436276,0.1444673091,0.03474871814,0.02149028517,1
0.0544436276,0.1469211131,0.03221338987,0.01816781424,1
0.0544436276,0.1493749022,0.0296240747,0.01550549362,1
0.0544436276,0.1518287063,0.02700097486,0.01303473022,1
0.0544436276,0.1542824954,0.02413736098,0.01090314705,1
0.0544436276,0.1567362994,0.02132600918,0.008980457671,1
0.0544436276,0.1591900885,0.01873359084,0.007321559358,1
0.0544436276,0.1616438925,0.01689880341,0.006090403069,1
0.0544436276,0.1640976965,NaN,NaN,0
0.0544436276,0.1665514857,NaN,NaN,0
0.0544436276,0.1690052897,NaN,NaN,0
0.0544436276,0.1714590788,NaN,NaN,0
0.0544436276,0.1739128828,NaN,NaN,0
0.05689742416,0.08557617664,NaN,NaN,0
0.05689742416,0.08802997321,NaN,NaN,0
0.05689742416,0.09048376977,-0.0275017526,0.009543700144,1
0.05689742416,0.09293757379,-0.02948441356,0.0108579509,1
0.05689742416,0.09539137036,-0.03171986341,0.01264719293,1
0.05689742416,0.09784516692,-0.03405422717,0.01485992596,1
0.05689742416,0.1002989635,-0.03646247834,0.0176528357,1
0.05689742416,0.1027527601,-0.03893703222,0.02118950896,1
0.05689742416,0.1052065566,-0.04136990011,0.02555863187,1
0.05689742416,0.1076603532,-0.04294651002,0.03066978604,1
0.05689742416,0.1101141497,-0.04290556535,0.03624564037,1
0.05689742416,0.1125679463,-0.04111956432,0.04246471077,1
0.05689742416,0.1150217429,-0.03623074666,0.04850580543,1
0.05689742416,0.1174755394,-0.02744509652,0.05326396599,1
0.05689742416,0.1199293435,-0.01484154724,0.05570917577,1
0.05689742416,0.12238314,-0.001635311171,0.05615462363,1
0.05689742416,0.1248369366,0.01092687901,0.05480028689,1
0.05689742416,0.1272907257,0.02265318297,0.05233183131,1
0.05689742416,0.1297445297,0.03177006543,0.04804644361,1
0.05689742416,0.1321983188,0.03877207637,0.0430758819,1
0.05689742416,0.1346521229,0.04281634092,0.03786789998,1
0.05689742416,0.1371059269,0.04400726408,0.03255999461,1
0.05689742416,0.139559716,0.04296642169,0.02752975188,1
0.05689742416,0.14201352,0.04098597541,0.02305355109,1
0.05689742416,0.1444673091,0.03836148605,0.01923766732,1
